jp,cn,status,chapter,source,source_row,source_status,occurrences,basis
ヒル中尉,希尔中尉,candidate,2006年01月21日_01：JFKハイヴ攻略戦準備【0730修正】 / 2006年02月18日_24：反応炉区画での激戦,legacy,935,TDA说话人（日文源）,3,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
フェザント２,雉鸡2,candidate,2006年01月01日_11：斯衛と帝国 / 2006年01月01日_12：北米航空宇宙防衛司令部攻防戦2,legacy,936,TDA说话人（日文源）,2,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ブライアン,布莱恩,candidate,2005年12月31日_04：米軍格納庫,legacy,937,TDA说话人（日文源）,3,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ブラックナイヴス,黑刃队,candidate,2006年02月18日_02：米軍戦術機部隊投入 / 2006年02月18日_08：『門』入り口 / 2006年02月18日_15：後退するフランス部隊 / 2006年02月18日_21：JFK脳髄の間,legacy,938,部队名,9,TDA专有名词固定；英文对应：Black Knives；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
フランス軍,法军,candidate,2005年12月31日_01：四カ国会議2日め / 2005年12月31日_02：ブリーフィング / 2005年12月31日_05：道中 / 2006年01月01日_03：フランス歓喜 / 2006年01月01日_09：斯衛と沙霧 / 2006年01月01日_12：北米航空宇宙防衛司令部攻防戦2 / 2006年01月01日_18：斯衛 / 2006年01月04日_03：医者【0729修正】 / 2006年01月09日_03：呼び出し / 2006年01月21日_01：JFKハイヴ攻略戦準備【0730修正】 / 2006年02月18日_12：地下茎 / 2006年02月18日_15：後退するフランス部隊,legacy,940,TDA说话人（日文源）,17,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
フランス人,法国人,candidate,2005年12月27日_02：夜・悠陽との謁見 / 2005年12月29日_07：深夜：自室 / 2006年01月01日_22：沙霧たち / 2006年01月07日_04：夜、エレンと,legacy,948,TDA说话人（日文源）,5,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ホーンド３,号角3,candidate,2006年01月01日_07：斯衛登場 / 2006年01月01日_09：斯衛と沙霧 / 2006年02月18日_07：後方の人々 / 2006年02月18日_21：JFK脳髄の間 / 2006年02月18日_24：反応炉区画での激戦,legacy,950,TDA说话人（日文源）,8,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ホーンド中隊,号角中队,candidate,2006年02月18日_07：後方の人々 / 2006年02月18日_16：救援 / 2006年02月18日_23：特攻前,legacy,951,部队名,3,TDA专有名词固定；英文对应：Horn Squadron；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
メルヴィナ,梅尔维娜,candidate,2006年02月18日_21：JFK脳髄の間 / 2006年02月18日_27：リリア,legacy,957,TDA说话人（日文源）,3,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ラトルスネーク１,响尾蛇1,candidate,2006年01月01日_05：北米航空宇宙防衛司令部攻防戦1膠着,legacy,958,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
リーナ,莉娜,candidate,2005年12月30日_07：夜・エレンと酒場2,legacy,959,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
リヴィエール大尉,里维埃上尉,candidate,2006年01月21日_01：JFKハイヴ攻略戦準備【0730修正】 / 2006年02月18日_10：米軍突入部隊 / 2006年02月18日_12：地下茎 / 2006年02月18日_16：救援 / 2006年02月18日_28：JFKからの帰還,legacy,960,TDA说话人（日文源）,7,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
リリア,莉莉娅,candidate,2006年02月18日_21：JFK脳髄の間,legacy,961,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
医者,医生,candidate,2005年12月30日_06：夜・エレンと酒場1,legacy,964,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
一郎,一郎,candidate,2006年01月01日_02：シアトル混乱 / 2006年01月04日_01：孤児院に向かう【0729修正】 / 2006年02月14日_02：施設,legacy,966,TDA说话人（日文源）,8,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
衛士たち,卫士们,candidate,2006年02月18日_03：フェイズ２からフェイズ３へ / 2006年02月18日_07：後方の人々,legacy,967,TDA说话人（日文源）,2,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
河崎重工専務,河崎重工专务,candidate,2005年12月29日_05：夜：酒場にて,legacy,969,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
軌道降下兵,轨道降下兵,candidate,2005年12月30日_06：夜・エレンと酒場1 / 2005年12月30日_07：夜・エレンと酒場2 / 2005年12月31日_03：格納庫 / 2006年01月01日_16：起爆後のゲグラン / 2006年01月07日_04：夜、エレンと / 2006年02月15日_02：作戦会議【0730修正】 / 2006年02月18日_05：核爆発 / 2006年02月18日_06：再攻撃 / 2006年02月18日_07：後方の人々 / 2006年02月18日_08：『門』入り口,legacy,975,TDA说话人（日文源）,17,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
響,响,candidate,2005年12月27日_02：夜・悠陽との謁見 / 2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月29日_06：深夜・柚香とエレン / 2005年12月29日_07：深夜：自室 / 2005年12月30日_03：日中・駒木と千堂父 / 2005年12月30日_07：夜・エレンと酒場2 / 2005年12月31日_02：ブリーフィング / 2006年01月01日_11：斯衛と帝国 / 2006年01月01日_13：ベルナデット / 2006年01月01日_16：起爆後のゲグラン / 2006年01月01日_17：救助 / 2006年01月01日_19：救出２ / 2006年01月07日_01：格納庫 / 2006年01月07日_04：夜、エレンと / 2006年01月09日_03：呼び出し / 2006年01月21日_01：JFKハイヴ攻略戦準備【0730修正】 / 2006年01月21日_02：真壁と響【0730修正】 / 2006年02月14日_03：まりもの話【0730修正】 / 2006年02月15日_01：洋上の出来事【0730修正】 / 2006年02月18日_05：核爆発 / 2006年02月18日_28：JFKからの帰還,legacy,977,TDA说话人（日文源）,35,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
駒木大尉,驹木上尉,candidate,2005年12月29日_01：日中・国境線現在 / 2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月30日_02：朝・駒木と移動中 / 2005年12月30日_03：日中・駒木と千堂父 / 2005年12月30日_04：日中・会議後 / 2005年12月30日_06：夜・エレンと酒場1 / 2005年12月31日_02：ブリーフィング / 2005年12月31日_03：格納庫 / 2006年01月01日_07：斯衛登場 / 2006年01月01日_09：斯衛と沙霧 / 2006年01月01日_11：斯衛と帝国 / 2006年01月01日_15：核爆発 / 2006年01月07日_04：夜、エレンと / 2006年01月09日_03：呼び出し / 2006年01月10日_02：駒木と響 / 2006年01月21日_01：JFKハイヴ攻略戦準備【0730修正】 / 2006年02月14日_03：まりもの話【0730修正】 / 2006年02月15日_02：作戦会議【0730修正】 / 2006年02月18日_06：再攻撃 / 2006年02月18日_08：『門』入り口 / 2006年02月18日_22：柚香脱出,legacy,983,TDA说话人（日文源）,37,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
月詠中尉,月咏中尉,candidate,2005年12月27日_02：夜・悠陽との謁見 / 2006年01月09日_03：呼び出し / 2006年02月14日_03：まりもの話【0730修正】,legacy,984,TDA说话人（日文源）,8,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
古手川先生,古手川老师,candidate,2005年12月31日_03：格納庫,legacy,987,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
伍長,伍长,candidate,2005年12月31日_05：道中,legacy,988,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
沙霧大尉,沙雾上尉,candidate,2006年01月01日_11：斯衛と帝国 / 2006年01月07日_04：夜、エレンと / 2006年01月09日_03：呼び出し / 2006年01月10日_02：駒木と響,legacy,990,TDA说话人（日文源）,16,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
咲代子,咲代子,candidate,2006年01月01日_11：斯衛と帝国 / 2006年01月09日_03：呼び出し / 2006年01月10日_05：駒木回想　沙霧と / 2006年02月14日_04：出征式【0730修正】,legacy,991,TDA说话人（日文源）,4,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
参加者,参加者,candidate,2006年01月04日_03：医者【0729修正】,legacy,992,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
子ども,孩子,candidate,2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月29日_05：夜：酒場にて / 2005年12月31日_03：格納庫,legacy,994,TDA说话人（日文源）,4,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
子ども達,孩子们,candidate,2005年12月29日_04：夕方・帰投し千堂親子再会,legacy,996,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
子供,孩子,candidate,2005年12月29日_05：夜：酒場にて / 2005年12月30日_07：夜・エレンと酒場2 / 2006年01月04日_01：孤児院に向かう【0729修正】 / 2006年01月07日_04：夜、エレンと / 2006年02月18日_21：JFK脳髄の間,legacy,997,TDA说话人（日文源）,8,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
市民,市民,candidate,2005年12月27日_02：夜・悠陽との謁見 / 2005年12月30日_07：夜・エレンと酒場2 / 2005年12月31日_02：ブリーフィング / 2005年12月31日_06：待ち受ける者 / 2006年01月01日_02：シアトル混乱 / 2006年01月09日_03：呼び出し / 2006年01月21日_03：真壁、白銀、まりも,legacy,998,TDA说话人（日文源）,12,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
斯衛,斯卫,candidate,2005年12月27日_02：夜・悠陽との謁見 / 2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月29日_05：夜：酒場にて / 2005年12月30日_02：朝・駒木と移動中 / 2005年12月30日_03：日中・駒木と千堂父 / 2005年12月30日_04：日中・会議後 / 2005年12月31日_02：ブリーフィング / 2005年12月31日_07：沙霧 / 2006年01月01日_07：斯衛登場 / 2006年01月01日_09：斯衛と沙霧 / 2006年01月01日_11：斯衛と帝国 / 2006年01月01日_18：斯衛 / 2006年01月04日_03：医者【0729修正】 / 2006年01月07日_01：格納庫 / 2006年01月09日_01：格納庫 / 2006年01月09日_03：呼び出し / 2006年01月10日_02：駒木と響 / 2006年01月21日_01：JFKハイヴ攻略戦準備【0730修正】 / 2006年01月21日_02：真壁と響【0730修正】 / 2006年01月21日_03：真壁、白銀、まりも / 2006年02月14日_04：出征式【0730修正】 / 2006年02月15日_01：洋上の出来事【0730修正】 / 2006年02月15日_02：作戦会議【0730修正】 / 2006年02月18日_01：JFK攻略開始 / 2006年02月18日_07：後方の人々 / 2006年02月18日_16：救援 / 2006年02月18日_17：再編成 / 2006年02月18日_19：追いつく / 2006年02月18日_21：JFK脳髄の間 / 2006年02月19日_01：白銀武,legacy,999,TDA说话人（日文源）,108,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
斯衛衛士,斯卫卫士,candidate,2006年01月21日_02：真壁と響【0730修正】 / 2006年02月18日_07：後方の人々 / 2006年02月19日_01：白銀武,legacy,1000,TDA说话人（日文源）,3,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
寺本,寺本,candidate,2005年12月29日_05：夜：酒場にて / 2006年01月07日_02：柚香入院 / 2006年01月10日_03：柚香との会話【0730修正】,legacy,1005,TDA说话人（日文源）,7,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
雫,雫,candidate,2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月29日_05：夜：酒場にて / 2006年01月01日_02：シアトル混乱 / 2006年01月04日_01：孤児院に向かう【0729修正】 / 2006年01月07日_02：柚香入院 / 2006年02月14日_02：施設 / 2006年02月14日_04：出征式【0730修正】 / 2006年02月18日_17：再編成 / 2006年02月18日_22：柚香脱出,legacy,1006,TDA说话人（日文源）,21,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
女,女性,candidate,2005年01月01日_01：北米航空宇宙防衛司令部現在 / 2005年12月29日_01：日中・国境線現在 / 2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月29日_05：夜：酒場にて / 2005年12月30日_01：朝・斑鳩と真壁 / 2005年12月30日_02：朝・駒木と移動中 / 2005年12月30日_03：日中・駒木と千堂父 / 2005年12月30日_06：夜・エレンと酒場1 / 2005年12月30日_07：夜・エレンと酒場2 / 2006年01月04日_03：医者【0729修正】 / 2006年01月07日_02：柚香入院 / 2006年01月07日_03：柚香の部屋 / 2006年01月07日_04：夜、エレンと / 2006年01月09日_03：呼び出し / 2006年01月10日_03：柚香との会話【0730修正】 / 2006年01月10日_04：柚香の病室【0730修正】 / 2006年01月10日_05：駒木回想　沙霧と / 2006年02月15日_02：作戦会議【0730修正】 / 2006年02月17日_02：エレンと響 / 2006年02月18日_10：米軍突入部隊 / 2006年02月18日_26：斑鳩 / 2006年02月18日_28：JFKからの帰還,legacy,1009,TDA说话人（日文源）,68,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
女の子,女孩,candidate,2005年12月29日_01：日中・国境線現在 / 2005年12月29日_05：夜：酒場にて / 2005年12月30日_03：日中・駒木と千堂父 / 2005年12月30日_07：夜・エレンと酒場2 / 2006年01月04日_03：医者【0729修正】,legacy,1010,TDA说话人（日文源）,5,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
松風,松风,candidate,2005年12月27日_01：夜・響の部屋 / 2005年12月27日_02：夜・悠陽との謁見 / 2005年12月29日_01：日中・国境線現在 / 2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月29日_05：夜：酒場にて / 2005年12月29日_06：深夜・柚香とエレン / 2005年12月29日_07：深夜：自室 / 2005年12月30日_07：夜・エレンと酒場2 / 2005年12月31日_05：道中 / 2006年01月01日_12：北米航空宇宙防衛司令部攻防戦2 / 2006年01月07日_02：柚香入院 / 2006年01月09日_01：格納庫 / 2006年01月21日_01：JFKハイヴ攻略戦準備【0730修正】 / 2006年02月15日_01：洋上の出来事【0730修正】 / 2006年02月17日_02：エレンと響,legacy,1014,TDA说话人（日文源）,35,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
職員,工作人员,candidate,2006年01月09日_02：斑鳩と柚香父,legacy,1018,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
真壁中佐,真壁中佐,candidate,2005年12月29日_03：同時刻・斑鳩到着のお知らせ / 2006年01月01日_04：悠陽と斑鳩 / 2006年01月21日_03：真壁、白銀、まりも / 2006年02月18日_01：JFK攻略開始,legacy,1019,TDA说话人（日文源）,4,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
神代少尉,神代少尉,candidate,2005年12月27日_02：夜・悠陽との謁見 / 2005年12月29日_01：日中・国境線現在,legacy,1023,TDA说话人（日文源）,3,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
整備班長,整备班长,candidate,2005年12月29日_04：夕方・帰投し千堂親子再会,legacy,1025,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
声,声音,candidate,2005年12月29日_01：日中・国境線現在 / 2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月29日_06：深夜・柚香とエレン / 2005年12月30日_03：日中・駒木と千堂父 / 2005年12月30日_07：夜・エレンと酒場2 / 2006年01月01日_21：シアトルで報告を聞く悠陽 / 2006年01月04日_03：医者【0729修正】 / 2006年01月09日_01：格納庫 / 2006年01月09日_03：呼び出し / 2006年01月10日_01：響の夢 / 2006年01月21日_02：真壁と響【0730修正】 / 2006年01月21日_03：真壁、白銀、まりも / 2006年02月14日_04：出征式【0730修正】 / 2006年02月18日_08：『門』入り口 / 2006年02月18日_10：米軍突入部隊 / 2006年02月18日_16：救援,legacy,1026,TDA说话人（日文源）,19,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
千堂専務,千堂专务,candidate,2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月29日_06：深夜・柚香とエレン / 2005年12月30日_02：朝・駒木と移動中 / 2005年12月30日_04：日中・会議後 / 2006年01月04日_02：斑鳩 / 2006年01月09日_03：呼び出し / 2006年02月15日_01：洋上の出来事【0730修正】,legacy,1027,TDA说话人（日文源）,7,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
浅葱,浅葱,candidate,2005年12月29日_05：夜：酒場にて / 2005年12月29日_07：深夜：自室 / 2006年01月07日_02：柚香入院 / 2006年01月07日_03：柚香の部屋 / 2006年01月10日_01：響の夢 / 2006年01月10日_03：柚香との会話【0730修正】 / 2006年01月10日_04：柚香の病室【0730修正】 / 2006年02月17日_02：エレンと響,legacy,1029,TDA说话人（日文源）,72,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
隊員,队员,candidate,2005年12月31日_02：ブリーフィング / 2005年12月31日_03：格納庫,legacy,1032,TDA说话人（日文源）,2,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
隊長,队长,candidate,2005年12月27日_02：夜・悠陽との謁見 / 2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月29日_05：夜：酒場にて / 2005年12月29日_06：深夜・柚香とエレン / 2005年12月31日_03：格納庫 / 2005年12月31日_05：道中 / 2005年12月31日_06：待ち受ける者 / 2006年01月01日_11：斯衛と帝国 / 2006年01月04日_03：医者【0729修正】 / 2006年01月07日_02：柚香入院 / 2006年01月09日_03：呼び出し / 2006年01月10日_01：響の夢 / 2006年01月10日_03：柚香との会話【0730修正】 / 2006年01月10日_04：柚香の病室【0730修正】 / 2006年02月14日_04：出征式【0730修正】 / 2006年02月17日_02：エレンと響 / 2006年02月18日_02：米軍戦術機部隊投入 / 2006年02月18日_04：戦術機部隊撤退 / 2006年02月18日_15：後退するフランス部隊 / 2006年02月18日_21：JFK脳髄の間 / 2006年02月18日_27：リリア / 2006年02月18日_28：JFKからの帰還,legacy,1033,TDA说话人（日文源）,57,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
大上中尉,大上中尉,candidate,2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月29日_06：深夜・柚香とエレン / 2005年12月30日_07：夜・エレンと酒場2 / 2005年12月31日_03：格納庫 / 2006年01月04日_03：医者【0729修正】 / 2006年01月07日_02：柚香入院 / 2006年01月10日_03：柚香との会話【0730修正】 / 2006年01月10日_04：柚香の病室【0730修正】 / 2006年02月14日_02：施設 / 2006年02月17日_02：エレンと響,legacy,1034,TDA说话人（日文源）,21,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
男,男性,candidate,2005年12月27日_02：夜・悠陽との謁見 / 2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月29日_05：夜：酒場にて / 2005年12月30日_03：日中・駒木と千堂父 / 2006年01月04日_01：孤児院に向かう【0729修正】 / 2006年01月04日_03：医者【0729修正】 / 2006年01月07日_04：夜、エレンと / 2006年01月09日_03：呼び出し / 2006年01月21日_01：JFKハイヴ攻略戦準備【0730修正】 / 2006年01月21日_02：真壁と響【0730修正】 / 2006年01月21日_03：真壁、白銀、まりも / 2006年02月17日_02：エレンと響 / 2006年02月18日_11：その頃のシアトル / 2006年02月18日_26：斑鳩 / 2006年02月19日_01：白銀武,legacy,1038,TDA说话人（日文源）,22,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
男の子,少年,candidate,2005年12月30日_03：日中・駒木と千堂父,legacy,1039,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
帝国衛士,帝国卫士,candidate,2006年01月01日_01：北米航空宇宙防衛司令部攻防戦開始 / 2006年01月01日_11：斯衛と帝国 / 2006年01月01日_22：沙霧たち / 2006年02月19日_01：白銀武,legacy,1042,TDA说话人（日文源）,4,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
帝国軍兵士,帝国军士兵,candidate,2006年02月18日_01：JFK攻略開始,legacy,1050,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
帝国斯衛衛士,帝国斯卫卫士,candidate,2006年01月21日_02：真壁と響【0730修正】 / 2006年02月18日_07：後方の人々 / 2006年02月19日_01：白銀武,legacy,1052,TDA说话人（日文源）,3,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
突入部隊,突入部队,candidate,2005年12月31日_05：道中 / 2006年01月01日_05：北米航空宇宙防衛司令部攻防戦1膠着 / 2006年01月01日_09：斯衛と沙霧 / 2006年01月01日_11：斯衛と帝国 / 2006年01月01日_12：北米航空宇宙防衛司令部攻防戦2 / 2006年02月15日_02：作戦会議【0730修正】 / 2006年02月18日_06：再攻撃 / 2006年02月18日_28：JFKからの帰還,legacy,1054,TDA说话人（日文源）,12,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
楠本,楠本,candidate,2005年12月29日_04：夕方・帰投し千堂親子再会 / 2005年12月31日_03：格納庫 / 2006年01月09日_01：格納庫,legacy,1056,TDA说话人（日文源）,4,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
白銀中尉,白银中尉,candidate,2005年12月30日_01：朝・斑鳩と真壁 / 2006年01月01日_09：斯衛と沙霧 / 2006年01月04日_02：斑鳩 / 2006年01月21日_01：JFKハイヴ攻略戦準備【0730修正】 / 2006年02月15日_02：作戦会議【0730修正】 / 2006年02月18日_16：救援,legacy,1059,TDA说话人（日文源）,7,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
斑鳩,斑鸠,candidate,2005年12月27日_02：夜・悠陽との謁見 / 2005年12月29日_03：同時刻・斑鳩到着のお知らせ / 2005年12月30日_03：日中・駒木と千堂父 / 2005年12月30日_04：日中・会議後 / 2005年12月30日_05：夜・真壁と悠陽会談 / 2005年12月31日_07：沙霧 / 2006年01月01日_04：悠陽と斑鳩 / 2006年01月01日_22：沙霧たち / 2006年01月09日_03：呼び出し / 2006年01月10日_02：駒木と響 / 2006年01月10日_04：柚香の病室【0730修正】 / 2006年01月21日_02：真壁と響【0730修正】 / 2006年02月15日_01：洋上の出来事【0730修正】 / 2006年02月15日_02：作戦会議【0730修正】 / 2006年02月18日_16：救援 / 2006年02月18日_23：特攻前 / 2006年02月18日_24：反応炉区画での激戦 / 2006年02月18日_26：斑鳩,legacy,1060,TDA说话人（日文源）,44,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
