call_order,id,egpack,scene,speaker_jp,source_text_sha256,record_kind,cn_text
3220,tda03_t03219,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,81473AF3EF140CAD1F2C7675695E7010CB9D566686344C55125DCA661DB9324F,text,「嗯……。比起那个，柚酱没事吧……什么时候能见到她呢……」
3221,tda03_t03220,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,8C12EF671727743AF30BE35683BD5EA07217C611C63FA09461AFA973243ACA1D,text,「……没事的，很快就能见到了。不过，雫也要注意身体变化。虽然已经做过除染，但受到辐射照射是肯定的」
3222,tda03_t03221,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,BD66DAB47B889C13B75CA4013338877EA2A07CEA328F794D3C1DF051599D5E6F,text,「要说的话，艾伦酱才是啊。你可是仅次于柚酱的危险状况」
3223,tda03_t03222,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,FF7DDACE32FF8F288C537450B513D7EA9A9865625B2439B24033125BDA32767E,text,「啊哈哈……多亏了强化装备呢。框架变形导致气密性无法保持，但还能活下来都是它的功劳」
3224,tda03_t03223,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,C101A10291AE6E05C0D734680B24F8681A58EDC34BA77DB4531FA67C40754189,text,「啊……看到了！」
3225,tda03_t03224,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,DFA494F5C2CC01CC7645E36777C6C82CF48AB0E7D122E921BC5B35F6F5F444F6,text,「好了，这个话题到此为止。让大家安心吧」
3226,tda03_t03225,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,C4536AC2FC2E0FFB00755A1B0F4AF76A033D2D66A1356A464A60FA47FBCC1586,text,「嗯！」
3227,tda03_t03226,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,C3CD92EB5EAB1B5B90E7FCE2F7E7844D3A05401BDF1F85E213E194611ADD7C8C,text,「大家，我们回来了——！！」
3228,tda03_t03227,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,66C3413D40E8E7B74E9673DB18C2DEFADBC172C40FE1B3DB65FE0F70A7BAB726,text,「啊！雫姐姐～！」
3229,tda03_t03228,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,06E3BAA10C04C6210FB31B509AFADB3B49DD247FEA49BE9E2B6181190814830C,text,「是雫姐姐，雫姐姐欢迎回来！！」
3230,tda03_t03229,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,AD40F7179BD553455133046C89BA0D815FE993618BC5A0840E8DC317473655D1,text,「哎呀哎呀，雫酱，平安回来真是太好了」
3231,tda03_t03230,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,F9379B37FA73EB5804810EA423F9A0B399A042F778D7DA57672F096FF8B375F2,text,「老师，大家！」
3232,tda03_t03231,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,466E37CFC58D058F08A3FDB5A034119BE6A504A24241D69531068C53945B258A,text,「我们回来了」
3233,tda03_t03232,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,ECD3B974FD5181FACC5A5D72380B890D6207B9A731486DB5F9919F8954B5376B,text,「哟！ 雫，看你精神不错，比啥都强嘛？」
3234,tda03_t03233,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,925330E5DE6C0F226509B46E9462C94505437632BE3400D80F25B6D31B2F04D4,text,「啊，一郎君！ 我回来了——！」
3235,tda03_t03234,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,B2444A532B077C2B221F130CA47542B3541B3C60BB602E6E9E83F8EBA44A7AAB,text,「艾伦你也辛苦了，为了我们可没少忙活。」
3236,tda03_t03235,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,15B24D01554EFD773F866FC9A2FCCF7F14E8D36314980888E263925918301079,text,「呵呵，说什么呢，口气不小嘛？」
3237,tda03_t03236,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,FFBE9BDB6138E1BFBB5F54CE89BBDE9F61F6C16BE7182050111CA74AD7A78817,text,「就别跟他计较了？ 毕竟一郎君这次可帮了大忙……」
3238,tda03_t03237,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,118AFA81870FB4193BFC552EF227F4BCCCB613B2BDB626078BA518317F867102,text,「西雅图要遭导弹袭击，整个城市都乱成一团的时候，一郎君特别冷静，稳住了大家。」
3239,tda03_t03238,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,8AEDB5A043DE6CB90F60BF5B134899FC08233EAD574CAC949659693FCC60380B,text,「……嚯～，挺能干嘛。」
3240,tda03_t03239,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,74F8E8170D668210B1C9AD6DA04F7A7A2425FE694140412E6468D0226A7EDE1C,text,「他告诉我们，有龙浪中尉、雫姐姐和艾伦姐姐在就没问题。」
3241,tda03_t03240,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,5876841FA391FC8159EF92EA9B74B15341E4041C77CD916DCE72FDDE6EC4FC45,text,「我可没提龙浪！」
3242,tda03_t03241,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,3662032F40B6F39ECE400768512312866F55EBF70574F2C6C8C160D0AB7BD3AD,text,「诶～，你说了的～～。我可记得哦～」
3243,tda03_t03242,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,3863983B65282A6D3ED649C826205765B11E71719312C197507874DA3493554C,text,「那、那是顺便带上他凑个数而已！」
3244,tda03_t03243,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,E7040E1C0493E1310E46DC095F037C6315EA925F77117CC7D7387826427877FD,text,「真棒！ 一郎君太厉害了太厉害了！ 特别厉害～！」
3245,tda03_t03244,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,3192F1A223E34E7F12C6C1505FE9A30024BB478BD1179C70709C56C76B65BC61,text,「别、别把我当小孩！ ——我又没做什么特别的！」
3246,tda03_t03245,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,0136ED2C4A15C974C8563E38068A874A2315FA97934CDDE908F67E9275BEC9A4,text,「我跟龙浪那种小矮子可不一样！ 我马上就会长得比他高！ 我才是靠得住的男人！」
3247,tda03_t03246,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,922F668A7904C7DCE306D66D2CDC62065D4EC57DA08D21549BFA2FAFEAFC6A63,text,「是吗是吗，那以后就让雫姐姐依赖你咯～」
3248,tda03_t03247,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,9D38DF9718D4ECEB90930F6036463C3DE77F9893140A5942961BC9BCF4A9EDEF,text,「才、才不是那样！」
3249,tda03_t03248,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,DCA78CEDBB68CF69F63B5EEC266237B4D4EE620CCED0F6A0A72A150837FAFC49,text,「别害羞嘛别害羞嘛」
3250,tda03_t03249,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,852D5D0CC27C8C449B7B409B1EBE5A54676DEF8DF06AB7D70496BA99D9EF27F2,text,「才没害羞！」
3251,tda03_t03250,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,4A267B1F3B6B59DCBC8257101DE73544914ABC19CE1FD1E39AE4CB4A22D7E502,text,「我可是很倚重一郎君的哦。大家就拜托你了。」
3252,tda03_t03251,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,50F858083D792D8C390249780A1BC8DEDA3A6555413AF1EE56BAD302A4EC81BC,text,「好、好的……」
3253,tda03_t03252,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,F4BC12D3BE84BB09238FEC943A87E3C41E116DB348C223ED2814367677587B41,text,「好了好了，时间刚好，大家一起吃点心吧。来，准备一下。」
3254,tda03_t03253,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,452153AE274540DBFD1D76E989C3AA38DCFBAEE4162B00B999F3AB556196EB8C,text,「好——！！」
3255,tda03_t03254,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,7284C39D1D50292BD5CB4F2DC4FF867C5CF78652AC08EE179955EAEF2ED1347F,text,「话说回来，那个……龙浪那家伙今天不来吗？」
3256,tda03_t03255,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,8FFD691AF30B57DEA9E7A2667F3DA3792C7C8F207DA03D604B349FB7334CA958,text,「诶……啊，他有点事，去医院了。」
3257,tda03_t03256,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,704EAAD517EF1D569D7F8A2E65982D24D38699C21ECF9CEA9FC9FE5AFF4DC54D,text,「诶！？ 他受伤了！？」
3258,tda03_t03257,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,384EF149929F2E4B1A295A123CD7EFE611006E8C70B742F4E419612EF5ACE027,text,「不是不是，响又没受伤。他是去陪柚香的。」
3259,tda03_t03258,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,DF8EC2181DE3BF3B412E5C28DEBC8FAE195E2B9C9CDD35E0D28ECC0E4491A610,text,「什么啊……别吓我啊。……那千堂小姐没事吧？」
3260,tda03_t03259,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,9BA03684ECC2B3E1748B7A4C3698A353929123F15186B205097FB3960B8D1660,text,「……我想说两点～。第一～，说到底，你还是担心响的嘛～」
3261,tda03_t03260,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,8F9C5C6DCF351B8FA95BD5C03754AEC84ADEE625869BDB028C75B9113CA0F8AC,text,「才、才、才没有！ 那种家伙……！」
3262,tda03_t03261,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,B712AB41CB08B1FFF32C0BEF3D755E43418663F7F7336093F92C0A557692E14A,text,「第二～，为什么只有柚香你叫她千堂小姐～？」
3263,tda03_t03262,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,9CC2BCB0673504031339C7EC4B9636F893330B7AA38EC0D49B9BDE665307CFFE,text,「啊～！ 真的！ 艾伦酱好厉害！」
3264,tda03_t03263,2006年01月04日_01：孤児院に向かう【0729修正】.egpack,2006年01月04日_01：孤児院に向かう【0729修正】,,596B8C446039F0B26E6C23D3ED10AD4E0F0D7AC78F9B98A9094292E1A4B8E342,text,「啰、啰嗦！ 只是碰巧！ 碰巧！」
3265,tda03_t03264,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,9B8E0AC9036CEE28C741E89B888978AAE0D4BB10A93D4BCFDE771EAB80296354,text,「……报告到此为止。详细内容已写在报告书中。」
3266,tda03_t03265,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,CDA6C5EC2F891DE46791EB587396E8E048117D7E8CC9B97FF035AB7322ABA99C,text,「中尉的勇猛奋战，我已通过其他途径听闻了。――据说取得了值得嘉奖的战果。不过……」
3267,tda03_t03266,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,63B99DD136F3CD0EEAB1BAF735E5E6B05B163667132E6834D846379DA787D04B,text,「格克兰少佐……。你该不会是故意放跑他的吧？」
3268,tda03_t03267,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,E9DA00BAD6E5C5BA7CEFCA5F5BB966C3DCFC2F61EEC320A93453E9A7DAF6A681,text,「……飞行日志已提交。请核实。」
3269,tda03_t03268,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「…………」
3270,tda03_t03269,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,90B8DE308F570C2DA035DCE954BF554B7152383C3D86BF4043F49E658E100729,text,「白银中尉。」
3271,tda03_t03270,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,7D7A51A2BCB262791828E880F6301F10CF00DC17FDCDF7E1F75E3FE1D1DAC00C,text,「――是。」
3272,tda03_t03271,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,AE711C018D84745A1BD6F99D3DCF2A60D8DA38D11709B3FEE46C2128F9F391B1,text,「此次的战功，值得称赞。不愧是守护公主的卫士应有的表现。」
3273,tda03_t03272,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,B0BB350D9493F4BADB317E6CB6EF099964087041178CC429803407219571ECB5,text,「……感谢夸奖。」
3274,tda03_t03273,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,50E6E3A5FCD7DA418809E5F1DC232DE5123622A74358021E08334DCAB907910E,text,「――你打算就这样作为一名普通卫士活下去吗？」
3275,tda03_t03274,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,C97C1F02B03A04C8B987C26633A974C040F48EF9F381A93417FA11FA19451654,text,「……我是一名卫士。」
3276,tda03_t03275,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,B8E93AE078C9E44B715A53BC73D2B683E13E305550EA268BB12AA631DBFC58E4,text,「现在的我……仅此而已……」
3277,tda03_t03276,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,76484C4239D831A0C84581CA2CE7E8ABD46935986DD9982C3EAA96808510F642,text,「……无趣的回答啊，中尉。」
3278,tda03_t03277,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,237BF4DC1B065D894C1548B0C5FDCD3A638FA348AB7182FF66978DBB7795BF84,text,「不过，白银中尉的机动战技非同寻常。真不知他是如何想出那种战术的。」
3279,tda03_t03278,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,2ED161CF5216488F0040F744DC3B6C462A1C664A57E2D598E2B0E9B0E477110A,text,「这次或许有些过于展示了。除非对方是彻底的傻瓜，否则一定会记录下他的机动动作。」
3280,tda03_t03279,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,7BC8787AD6F583AB59B252589B7BF4CA58C62D724A4EB46750024F2D7C676A91,text,「与其隐藏，不如公开利益更大。若他们畏惧，固然好；若能学习，则更好。」
3281,tda03_t03280,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,FDC760654FBF89C748CCE0540D503E9CD6477D109FE7E2255505E7F7B3AB183B,text,「明白了。――那么，差不多该？」
3282,tda03_t03281,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,A103C0B4FAC83550B8484DD57E36DFD57AB7588307133964BF6971CEF81C8191,text,「时机交给你定。」
3283,tda03_t03282,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,7D7A51A2BCB262791828E880F6301F10CF00DC17FDCDF7E1F75E3FE1D1DAC00C,text,「――是。」
3284,tda03_t03283,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,8A1A57BB2BFB6F2928649EB1B6A9D68FC8638F154008B073F8CB25534FAAFCA3,text,「另外，藤原发来了报告。――那份报告书，似乎至今下落不明。」
3285,tda03_t03284,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,B9C75FE6AA2315465F4C762CA0DBBE96478BA824B8DDBF06F7466FCBED21F62C,text,「……若是再不强硬推进，恐怕会来不及――」
3286,tda03_t03285,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,78E1F2B6AA39DD9AC586D046E35D76892C199B76083DDADD0008EB8F48AA7B6E,text,「――交给你了。」
3287,tda03_t03286,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,E0D34D24D068559E9E47A8DD8F09434B2E1FBCC0F177BEF92D8D9DCF72D518BD,text,「明白了。还有，关于流传到美国的那部分报告，据情报显示，在美国政府内部评价正在上升。」
3288,tda03_t03287,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,583A04EEC7C137D408B4C7133F07E2C7BA1C36C1E6F8950997DB71ABDD12A0AB,text,「既然预测如此准确，他们理应承认其价值。也就是说，他们不得不倾听阁下您的话……」
3289,tda03_t03288,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,4B3B448881AA52B6431679E846113575DB3C4064626F8C7072FAE4B62A34C3A7,text,「消息来源是？」
3290,tda03_t03289,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,C3E61A33B8C967B3EB9277F3855C4E5DCCB3CDFDE766A5FBCE3D5C8B10DCE1E6,text,「千堂专务。」
3291,tda03_t03290,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,BDEACDA41B3BA2D2A6762E7963033F176ACEDC829B37B8C73AA7C714BEB49C38,text,「……原来如此。――千堂会不会被利用了？」
3292,tda03_t03291,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,2FCBE2AF706A1984A4C66B637E0844EECC50010BAC2B543A8372D576202F5834,text,「他本人也指出了这一点。――说判断交由您决定。」
3293,tda03_t03292,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,8A3AFDE46B8A4B4AD3E34F1B523A04E72362AEB5FF91C741C5A803F6D98E00C3,text,「――哼，这倒像他的作风。……在对方要求公开之前，我想先把报告补全。」
3294,tda03_t03293,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,4EA34876C947AB4A475993FDD8EAD3EC6145D71E44514637A405D2FEB593F078,text,「明白。」
3295,tda03_t03294,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,163DD63DECC4069945AA7DC951ACE759C90AC1EE384A56C9C4F2DFFB14EDFEF2,text,「所有责任由我承担。――你妥善处理吧。」
3296,tda03_t03295,2006年01月04日_02：斑鳩.egpack,2006年01月04日_02：斑鳩,,0164AD5982D4F344B7ABDE584C067E40ACA2CDDBD8D5543F67894F56AB5A31B1,text,「――遵命！」
3297,tda03_t03296,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,B3227F85B838C7AF27302763FFC531DCC6E837EEC3A62131087D328336BD64C4,text,「烧伤范围虽广，但深度不算深，三周左右应该就能治愈了。住院也不用太久。」
3298,tda03_t03297,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,F100BF94E0090463B449306F65575E0D1E1EEBEB7C8D6432F874EAF6E3319F23,text,「是吗……太好了……」
3299,tda03_t03298,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,A93D7CA36C6B28DD26758A7D1BD4D3C362C52B170C7B29E5997643BE8154125D,text,「因为是任务，我不能说不让您乱来，但要是再严重一点，就得剥掉皮肤再生了。」
3300,tda03_t03299,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,60289E411120B55C3D6D7E098D7051269C2963E96CE5BDC8C0C9B4FB31A2FB18,text,「再生医疗虽然比以前进步了，但烧伤还是很麻烦的。请多小心——尤其是女性。」
3301,tda03_t03300,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,EA3AB8CA12188F729FB2F368AE323D443B0682FB4C130FA62DAA14DB688825D5,text,「明白了……」
3302,tda03_t03301,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,2743B2B7EEA69EBAB49D9FC12E7431679346DBDA61CFF04E996231FADD5BB064,text,「那么中尉，抱歉今天就诊的人多，我就先失陪了，可以吗？」
3303,tda03_t03302,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,5C7C703F02C72AF13AF4AA610CF12953FFEE529FF3512B0F82E567539B333FDC,text,「啊，好的，非常感谢。」
3304,tda03_t03303,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,E3105A841FFEAE37D73E314C9DB2DB8D2090BFFC8B61FE0D353CB11AC5090480,text,「哎呀～？这不是龙浪吗！」
3305,tda03_t03304,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,061C0CBFE63D404EFC11B47453D0B97A02EEC77F346C0B37DDAE9F843D9061E1,text,这声音……？
3306,tda03_t03305,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,A2E34498C0302C77EBCD7B6F9868BD500C7E90CA921EA1043CE789EE2A762477,text,「哟，还好吗？」
3307,tda03_t03306,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,6072D575D5A4C98AA38E4D8F560DF7081B4101BAB4B94A385836A0A35E8141C9,text,「大上中尉……！您已经能活动了吗！？」
3308,tda03_t03307,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,A2CB3ABBD0555211BAA80B02C4670137FFBDB03765B3FB1C2AFF8FAB9D224BBF,text,「说是能动……其实完全动不了啊～！啊哈哈哈哈——」
3309,tda03_t03308,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,1E627661C905192DE45121561006088FD683B29AE9B0DD82778D8CDEBF80B993,text,「……这让我怎么接话啊。」
3310,tda03_t03309,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,E88C6D65289E3DC9CA745C01D096D5D25D116D998AA72369965C425B1C3789D5,text,「玩笑归玩笑，从今天开始就这样了。刚借了轮椅。现在打着麻药，倒是不疼。」
3311,tda03_t03310,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,B5972A56B7484535B938DCB72288EE3539C5E43363A2288CBB6BD5FD348A2CE4,text,「不过真热闹啊……上次的伤者都还没出院，又添了新人——喂，听说千堂也住进来了？」
3312,tda03_t03311,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,00339D0BACBE19362FCF279270AD3B4D68AAAC5FCEA1BB6E8A181FF63FC384E1,text,「啊，嗯……她受了点烧伤……要住院一段时间——您消息真灵通啊。」
3313,tda03_t03312,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,7C07AC65A25FD6B33074117A38E2FCEA51C14C728EFBF907216A59ABEDF3A0CA,text,「病房在哪儿？」
3314,tda03_t03313,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,B14E65DC5834A2959CC35720EB7710700A1DF3A0A31A51969CE3DC00E60893D5,text,「二楼南端——啊，不过这几天还谢绝探视。」
3315,tda03_t03314,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,4352497414D4961731C2B0171934CE1782D1BEBD95F8479C3F23C4ABC32BDFD0,text,「这样啊……。那，我改天再去露个脸吧～」
3316,tda03_t03315,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,8DAA094D5D33E328F5B4DC10226F6546CD0F16678FA1DCF468B1899F8F1F60EE,text,「——那么？你刚才轻描淡写地说了奇怪的话啊……烧伤？怎么回事？卫士不是最不容易受这种伤的吗？」
3317,tda03_t03316,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,AF14E2215EDB56E3AC90B76BABC01C0A33265488FCC24A8504901BCA5AC08E86,text,啊……糟了。核弹的事除了作战参与者，其他人都不知道来着。
3318,tda03_t03317,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「…………」
3319,tda03_t03318,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,248BB660C61A8824AAEBF28CDA1A6508352C1B67E4F0103CC8B8294C7E610225,text,「这样啊……核导弹落下来的传闻是真的啊。」
3320,tda03_t03319,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,6B18F53223862380974C8B183CF531CCD5E2DD3057EB950FD24912956C70DDAA,text,「果然瞒不住吗……我还以为信息传播这方面退化了大概一百年呢。」
3321,tda03_t03320,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,D31E681968E466847B67F7B1A32A3069F1DC59D49F18E3EC67F046A182A85E14,text,「有一部分是真的……有混蛋拿这个做文章。」
3322,tda03_t03321,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,BAC580399CD6BC51FB821E1277FE220585DE8EB9B9BE94457A30570B1952075A,text,「据说有人散布核导弹要落到西雅图的谣言。八成是法国人搞的鬼。」
3323,tda03_t03322,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,D937B025E58924B760294A1FB283073BCA209E4B3324CA5EB787AD2C573228C9,text,「连这儿都乱成一团过呢～？说是避难，可老子动不了啊？就被扔下了～」
3324,tda03_t03323,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,A963FBE2DF5CD1291C9713222CD6E45ECD7B77E04D6BEF33276907B6260CFC14,text,「那之前正好在检查，我打着麻药睡着了。一睁眼，一个人影都没有啊？」
3325,tda03_t03324,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,55C3B867FC98CB2C9A90C7BE7F5F9CA0F932E9E62A7F332DFD26B00908DFB443,text,「那可真够呛啊……」
3326,tda03_t03325,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,F7DDF589E390E0EF67E7B5798B4B7A97F2A99FAA7E126A0C4BFC64542DFF9E87,text,「我忍不住对留下来的医生发了一通牢骚——」
3327,tda03_t03326,2006年01月04日_03：医者【0729修正】.egpack,2006年01月04日_03：医者【0729修正】,,0D24D21D0CD2E4CE72A33CEC88AFE2EA98CDA032437B86C5F292D14CBAA8DBB8,text,「嘛，也是情有可原——」
