jp,cn,status,chapter,source,source_row,source_status,occurrences,basis
龍浪響中尉,龙浪响中尉,candidate,020_起_第６次シアトル防衛線01 / 040_承_2005_10_07 デブリーフィング・顔合わせ01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 070_承_2005_10_11 物資受取・雫・エレン01 / 080_承_2005_10_12 孤児院1回目・まりも不在01 / 090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 120_承_2005_10_19 デモ隊との交渉01 / 130_転_BETA大規模再襲撃01,mixed,866,unscoped,12,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
誘導弾,诱导弹,candidate,010_序章_響の悪夢01 / 040_承_2005_10_07 デブリーフィング・顔合わせ01,legacy,2,武器术语,2,TDA fixed: do not mix with missile；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ミサイル,导弹,candidate,130_転_BETA大規模再襲撃02,legacy,3,武器术语,3,TDA fixed: Japanese missile katakana；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
神宮司まりも,神宫司麻理茉,candidate,040_承_2005_10_07 デブリーフィング・顔合わせ01 / 110_承_2005_10_18 市街地警護任務1・空振り01 / 130_転_BETA大規模再襲撃01,legacy,43,人物,8,用户确认：TDA01-03 固定译名；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
煌武院悠陽,煌武院悠阳,candidate,060_承_2005_10_10 まりも・警備任務プレ01,legacy,52,帝国/斯卫,3,将军家姓名；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
戦術機,战术机,candidate,020_起_第６次シアトル防衛線01 / 040_承_2005_10_07 デブリーフィング・顔合わせ01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 060_承_2005_10_10 まりも・警備任務プレ01 / 070_承_2005_10_11 物資受取・雫・エレン01 / 080_承_2005_10_12 孤児院1回目・まりも不在01 / 090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 110_承_2005_10_18 市街地警護任務1・空振り01 / 120_承_2005_10_19 デモ隊との交渉01 / 130_転_BETA大規模再襲撃01 / 130_転_BETA大規模再襲撃02 / 130_転_BETA大規模再襲撃03,legacy,107,世界观术语,121,日本简称；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
衛士,卫士,candidate,020_起_第６次シアトル防衛線01 / 040_承_2005_10_07 デブリーフィング・顔合わせ01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 060_承_2005_10_10 まりも・警備任務プレ01 / 070_承_2005_10_11 物資受取・雫・エレン01 / 080_承_2005_10_12 孤児院1回目・まりも不在01 / 090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 100_承_2005_10_14 居住区休日・孤児院2回目01 / 110_承_2005_10_18 市街地警護任務1・空振り01 / 120_承_2005_10_19 デモ隊との交渉01 / 130_転_BETA大規模再襲撃01 / 130_転_BETA大規模再襲撃02,legacy,109,世界观术语,109,TSF pilot / surface pilot 固定译名；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
BETA,BETA,candidate,050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 130_転_BETA大規模再襲撃01 / 130_転_BETA大規模再襲撃02,legacy,110,世界观术语,4,外星敌对生命体；保留英文缩写；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
煌武院 悠陽,煌武院悠阳,candidate,140_結_エピローグ01,legacy,183,角色/本地人名,1,LunaTranslator本地人名变体；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
創造主,创造主,candidate,130_転_BETA大規模再襲撃01,legacy,247,BETA,1,BETA设定；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
バビロン作戦,巴比伦作战,candidate,080_承_2005_10_12 孤児院1回目・まりも不在01,legacy,599,作战名,1,用户确认：不用巴比伦行动；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
シアトル,西雅图,candidate,020_起_第６次シアトル防衛線01 / 040_承_2005_10_07 デブリーフィング・顔合わせ01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 060_承_2005_10_10 まりも・警備任務プレ01 / 070_承_2005_10_11 物資受取・雫・エレン01 / 090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 100_承_2005_10_14 居住区休日・孤児院2回目01 / 110_承_2005_10_18 市街地警護任務1・空振り01 / 120_承_2005_10_19 デモ隊との交渉01 / 130_転_BETA大規模再襲撃01 / 130_転_BETA大規模再襲撃02 / 130_転_BETA大規模再襲撃03 / 140_結_エピローグ01,legacy,605,TDA,83,TDA地点；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
タコマ,塔科马,candidate,040_承_2005_10_07 デブリーフィング・顔合わせ01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 060_承_2005_10_10 まりも・警備任務プレ01 / 070_承_2005_10_11 物資受取・雫・エレン01 / 080_承_2005_10_12 孤児院1回目・まりも不在01 / 090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 110_承_2005_10_18 市街地警護任務1・空振り01,legacy,606,TDA,18,TDA地点；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
JFK,JFK,candidate,050_承_2005_10_08 軍葬・ハンガー・宿舎01,legacy,612,舰名/作战相关,1,TDA专有名词固定；英文对应：JFK；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ジョン・F・ケネディ,约翰·F·肯尼迪,candidate,050_承_2005_10_08 軍葬・ハンガー・宿舎01,legacy,614,TDA,1,舰船；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
戦術機母艦,战术机母舰,candidate,040_承_2005_10_07 デブリーフィング・顔合わせ01 / 130_転_BETA大規模再襲撃01,legacy,616,TDA,4,舰船；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
軌道降下兵団,轨道降下兵团,candidate,040_承_2005_10_07 デブリーフィング・顔合わせ01 / 060_承_2005_10_10 まりも・警備任務プレ01,legacy,619,TDA/Photon,4,部队；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
千堂柚香,千堂柚香,candidate,040_承_2005_10_07 デブリーフィング・顔合わせ01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 080_承_2005_10_12 孤児院1回目・まりも不在01,legacy,639,TDA角色,5,Episode 01-03；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
エレン・エイス,艾伦·艾斯,candidate,020_起_第６次シアトル防衛線01 / 040_承_2005_10_07 デブリーフィング・顔合わせ01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 070_承_2005_10_11 物資受取・雫・エレン01 / 130_転_BETA大規模再襲撃01 / 130_転_BETA大規模再襲撃03,legacy,645,TDA角色,8,Episode 01-03；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
美桜乃雫,美樱乃雫,candidate,020_起_第６次シアトル防衛線01 / 040_承_2005_10_07 デブリーフィング・顔合わせ01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 070_承_2005_10_11 物資受取・雫・エレン01 / 130_転_BETA大規模再襲撃03,legacy,651,TDA角色,12,Episode 01-03；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
松風諒一,松风谅一,candidate,050_承_2005_10_08 軍葬・ハンガー・宿舎01,legacy,656,TDA角色,1,Episode 01-03；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
楠本さやか,楠本沙也加,candidate,040_承_2005_10_07 デブリーフィング・顔合わせ01,legacy,661,TDA角色,1,Episode 01-03；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ウォードッグ,战犬,candidate,050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 060_承_2005_10_10 まりも・警備任務プレ01 / 080_承_2005_10_12 孤児院1回目・まりも不在01 / 110_承_2005_10_18 市街地警護任務1・空振り01 / 120_承_2005_10_19 デモ隊との交渉01 / 130_転_BETA大規模再襲撃01 / 130_転_BETA大規模再襲撃02 / 130_転_BETA大規模再襲撃03,legacy,682,呼号,68,TDA专有名词固定；英文对应：Wardog / Wardogs；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
クレイン,鹤,candidate,120_承_2005_10_19 デモ隊との交渉01 / 130_転_BETA大規模再襲撃02 / 130_転_BETA大規模再襲撃03,legacy,686,呼号,4,TDA专有名词固定；英文对应：Crane；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ハンター,猎人,candidate,130_転_BETA大規模再襲撃02,legacy,688,呼号,1,TDA专有名词固定；英文对应：Hunter；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
贖罪,赎罪,candidate,070_承_2005_10_11 物資受取・雫・エレン01,legacy,713,Photon故事,1,日文标题；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
龍浪中尉,龙浪中尉,candidate,020_起_第６次シアトル防衛線01 / 040_承_2005_10_07 デブリーフィング・顔合わせ01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 060_承_2005_10_10 まりも・警備任務プレ01 / 070_承_2005_10_11 物資受取・雫・エレン01 / 080_承_2005_10_12 孤児院1回目・まりも不在01 / 090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 100_承_2005_10_14 居住区休日・孤児院2回目01 / 110_承_2005_10_18 市街地警護任務1・空振り01 / 120_承_2005_10_19 デモ隊との交渉01 / 130_転_BETA大規模再襲撃01 / 130_転_BETA大規模再襲撃03,legacy,799,TDA军衔,88,称呼；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
千堂少尉,千堂少尉,candidate,020_起_第６次シアトル防衛線01 / 040_承_2005_10_07 デブリーフィング・顔合わせ01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 070_承_2005_10_11 物資受取・雫・エレン01 / 080_承_2005_10_12 孤児院1回目・まりも不在01 / 090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 100_承_2005_10_14 居住区休日・孤児院2回目01 / 110_承_2005_10_18 市街地警護任務1・空振り01 / 120_承_2005_10_19 デモ隊との交渉01 / 130_転_BETA大規模再襲撃02 / 130_転_BETA大規模再襲撃03,legacy,808,TDA军衔,42,称呼；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
エレン少尉,艾伦少尉,candidate,070_承_2005_10_11 物資受取・雫・エレン01,legacy,813,TDA军衔,1,称呼；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
美桜乃少尉,美樱乃少尉,candidate,020_起_第６次シアトル防衛線01 / 040_承_2005_10_07 デブリーフィング・顔合わせ01 / 060_承_2005_10_10 まりも・警備任務プレ01 / 080_承_2005_10_12 孤児院1回目・まりも不在01 / 100_承_2005_10_14 居住区休日・孤児院2回目01 / 110_承_2005_10_18 市街地警護任務1・空振り01 / 120_承_2005_10_19 デモ隊との交渉01 / 130_転_BETA大規模再襲撃03,legacy,820,TDA军衔,40,称呼；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
神宮司少佐,神宫司少佐,candidate,020_起_第６次シアトル防衛線01 / 040_承_2005_10_07 デブリーフィング・顔合わせ01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 060_承_2005_10_10 まりも・警備任務プレ01 / 070_承_2005_10_11 物資受取・雫・エレン01 / 080_承_2005_10_12 孤児院1回目・まりも不在01 / 090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 100_承_2005_10_14 居住区休日・孤児院2回目01 / 110_承_2005_10_18 市街地警護任務1・空振り01 / 120_承_2005_10_19 デモ隊との交渉01 / 130_転_BETA大規模再襲撃01 / 130_転_BETA大規模再襲撃02 / 130_転_BETA大規模再襲撃03,legacy,828,人物/军衔,132,按日文原文军衔固定；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ウォーケン少佐,沃肯少佐,candidate,090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 110_承_2005_10_18 市街地警護任務1・空振り01 / 130_転_BETA大規模再襲撃01 / 130_転_BETA大規模再襲撃02 / 130_転_BETA大規模再襲撃03,legacy,844,人物,19,用户确认：TDA01-03 固定译名；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ウォーケン,沃肯,candidate,090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 110_承_2005_10_18 市街地警護任務1・空振り01 / 130_転_BETA大規模再襲撃01 / 130_転_BETA大規模再襲撃02 / 130_転_BETA大規模再襲撃03,legacy,888,人物,19,用户确认：TDA01-03 固定译名；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
アルフレッド・ウォーケン,阿尔弗雷德·沃肯,candidate,090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 130_転_BETA大規模再襲撃01,legacy,889,人物,3,用户确认：TDA01-03 固定译名；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
神宮司,神宫司,candidate,020_起_第６次シアトル防衛線01 / 040_承_2005_10_07 デブリーフィング・顔合わせ01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 060_承_2005_10_10 まりも・警備任務プレ01 / 070_承_2005_10_11 物資受取・雫・エレン01 / 080_承_2005_10_12 孤児院1回目・まりも不在01 / 090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 100_承_2005_10_14 居住区休日・孤児院2回目01 / 110_承_2005_10_18 市街地警護任務1・空振り01 / 120_承_2005_10_19 デモ隊との交渉01 / 130_転_BETA大規模再襲撃01 / 130_転_BETA大規模再襲撃02 / 130_転_BETA大規模再襲撃03,legacy,890,人物,146,姓氏；全名按神宫司麻理茉；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
米軍衛士,美军卫士,candidate,130_転_BETA大規模再襲撃02,legacy,891,世界观术语,1,米军语境下的卫士；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
フォートルイス,刘易斯堡,candidate,040_承_2005_10_07 デブリーフィング・顔合わせ01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 060_承_2005_10_10 まりも・警備任務プレ01 / 090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 130_転_BETA大規模再襲撃02,legacy,893,TDA固定术语,10,逐行校对追加；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
フォートルイス基地,刘易斯堡基地,candidate,050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 060_承_2005_10_10 まりも・警備任務プレ01 / 090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 130_転_BETA大規模再襲撃02,legacy,894,TDA固定术语,8,逐行校对追加；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ボクサー,拳师号,candidate,070_承_2005_10_11 物資受取・雫・エレン01 / 090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 130_転_BETA大規模再襲撃01,legacy,898,舰名,7,TDA专有名词固定；英文对应：Boxer；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ウォードッグス,战犬,candidate,130_転_BETA大規模再襲撃02,legacy,908,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ウォードッグ小隊,战犬小队,candidate,050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 060_承_2005_10_10 まりも・警備任務プレ01 / 110_承_2005_10_18 市街地警護任務1・空振り01 / 120_承_2005_10_19 デモ隊との交渉01,legacy,909,部队名,6,TDA专有名词固定；英文对应：Wardog Platoon / Wardog Flight；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
エレン,艾伦,candidate,020_起_第６次シアトル防衛線01 / 040_承_2005_10_07 デブリーフィング・顔合わせ01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 060_承_2005_10_10 まりも・警備任務プレ01 / 070_承_2005_10_11 物資受取・雫・エレン01 / 080_承_2005_10_12 孤児院1回目・まりも不在01 / 090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 100_承_2005_10_14 居住区休日・孤児院2回目01 / 110_承_2005_10_18 市街地警護任務1・空振り01 / 120_承_2005_10_19 デモ隊との交渉01 / 130_転_BETA大規模再襲撃01 / 130_転_BETA大規模再襲撃02 / 130_転_BETA大規模再襲撃03,legacy,910,TDA说话人（日文源）,76,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ヒル中尉,希尔中尉,candidate,070_承_2005_10_11 物資受取・雫・エレン01 / 080_承_2005_10_12 孤児院1回目・まりも不在01,legacy,935,TDA说话人（日文源）,3,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
フランス軍,法军,candidate,040_承_2005_10_07 デブリーフィング・顔合わせ01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 090_承_2005_10_13 まりも日米会議・ハンガートーク01,legacy,940,TDA说话人（日文源）,3,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
一郎,一郎,candidate,080_承_2005_10_12 孤児院1回目・まりも不在01 / 100_承_2005_10_14 居住区休日・孤児院2回目01,legacy,966,TDA说话人（日文源）,9,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
軌道降下兵,轨道降下兵,candidate,040_承_2005_10_07 デブリーフィング・顔合わせ01 / 060_承_2005_10_10 まりも・警備任務プレ01,legacy,975,TDA说话人（日文源）,12,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
響,响,candidate,020_起_第６次シアトル防衛線01 / 040_承_2005_10_07 デブリーフィング・顔合わせ01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 060_承_2005_10_10 まりも・警備任務プレ01 / 070_承_2005_10_11 物資受取・雫・エレン01 / 080_承_2005_10_12 孤児院1回目・まりも不在01 / 090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 100_承_2005_10_14 居住区休日・孤児院2回目01 / 110_承_2005_10_18 市街地警護任務1・空振り01 / 120_承_2005_10_19 デモ隊との交渉01 / 130_転_BETA大規模再襲撃01 / 130_転_BETA大規模再襲撃02 / 130_転_BETA大規模再襲撃03,legacy,977,TDA说话人（日文源）,38,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
古手川先生,古手川老师,candidate,080_承_2005_10_12 孤児院1回目・まりも不在01 / 100_承_2005_10_14 居住区休日・孤児院2回目01,legacy,987,TDA说话人（日文源）,3,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
参加者,参加者,candidate,060_承_2005_10_10 まりも・警備任務プレ01 / 110_承_2005_10_18 市街地警護任務1・空振り01,legacy,992,TDA说话人（日文源）,2,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
子ども,孩子,candidate,040_承_2005_10_07 デブリーフィング・顔合わせ01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 070_承_2005_10_11 物資受取・雫・エレン01 / 080_承_2005_10_12 孤児院1回目・まりも不在01 / 090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 100_承_2005_10_14 居住区休日・孤児院2回目01 / 110_承_2005_10_18 市街地警護任務1・空振り01 / 130_転_BETA大規模再襲撃01,legacy,994,TDA说话人（日文源）,39,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
子どもたち,孩子们,candidate,070_承_2005_10_11 物資受取・雫・エレン01 / 080_承_2005_10_12 孤児院1回目・まりも不在01 / 090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 100_承_2005_10_14 居住区休日・孤児院2回目01 / 130_転_BETA大規模再襲撃01,legacy,995,TDA说话人（日文源）,12,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
子供,孩子,candidate,050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 060_承_2005_10_10 まりも・警備任務プレ01 / 070_承_2005_10_11 物資受取・雫・エレン01 / 080_承_2005_10_12 孤児院1回目・まりも不在01 / 090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 100_承_2005_10_14 居住区休日・孤児院2回目01 / 120_承_2005_10_19 デモ隊との交渉01 / 130_転_BETA大規模再襲撃01,legacy,997,TDA说话人（日文源）,56,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
市民,市民,candidate,060_承_2005_10_10 まりも・警備任務プレ01 / 070_承_2005_10_11 物資受取・雫・エレン01 / 090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 110_承_2005_10_18 市街地警護任務1・空振り01 / 120_承_2005_10_19 デモ隊との交渉01,legacy,998,TDA说话人（日文源）,27,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
斯衛,斯卫,candidate,040_承_2005_10_07 デブリーフィング・顔合わせ01 / 070_承_2005_10_11 物資受取・雫・エレン01 / 110_承_2005_10_18 市街地警護任務1・空振り01,legacy,999,TDA说话人（日文源）,3,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
斯衛衛士,斯卫卫士,candidate,070_承_2005_10_11 物資受取・雫・エレン01,legacy,1000,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
事務官,事务官,candidate,110_承_2005_10_18 市街地警護任務1・空振り01,legacy,1004,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
寺本,寺本,candidate,010_序章_響の悪夢01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 070_承_2005_10_11 物資受取・雫・エレン01,legacy,1005,TDA说话人（日文源）,5,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
雫,雫,candidate,020_起_第６次シアトル防衛線01 / 040_承_2005_10_07 デブリーフィング・顔合わせ01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 070_承_2005_10_11 物資受取・雫・エレン01 / 080_承_2005_10_12 孤児院1回目・まりも不在01 / 100_承_2005_10_14 居住区休日・孤児院2回目01 / 110_承_2005_10_18 市街地警護任務1・空振り01 / 120_承_2005_10_19 デモ隊との交渉01 / 130_転_BETA大規模再襲撃03,legacy,1006,TDA说话人（日文源）,51,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
女,女性,candidate,020_起_第６次シアトル防衛線01 / 040_承_2005_10_07 デブリーフィング・顔合わせ01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 060_承_2005_10_10 まりも・警備任務プレ01 / 070_承_2005_10_11 物資受取・雫・エレン01 / 080_承_2005_10_12 孤児院1回目・まりも不在01 / 090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 100_承_2005_10_14 居住区休日・孤児院2回目01 / 120_承_2005_10_19 デモ隊との交渉01 / 130_転_BETA大規模再襲撃01 / 130_転_BETA大規模再襲撃03,legacy,1009,TDA说话人（日文源）,61,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
女の子,女孩,candidate,040_承_2005_10_07 デブリーフィング・顔合わせ01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 080_承_2005_10_12 孤児院1回目・まりも不在01 / 100_承_2005_10_14 居住区休日・孤児院2回目01,legacy,1010,TDA说话人（日文源）,6,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
松風,松风,candidate,040_承_2005_10_07 デブリーフィング・顔合わせ01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 060_承_2005_10_10 まりも・警備任務プレ01 / 080_承_2005_10_12 孤児院1回目・まりも不在01 / 100_承_2005_10_14 居住区休日・孤児院2回目01 / 120_承_2005_10_19 デモ隊との交渉01 / 130_転_BETA大規模再襲撃02 / 130_転_BETA大規模再襲撃03,legacy,1014,TDA说话人（日文源）,33,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
職員,工作人员,candidate,080_承_2005_10_12 孤児院1回目・まりも不在01,legacy,1018,TDA说话人（日文源）,3,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
声,声音,candidate,020_起_第６次シアトル防衛線01 / 040_承_2005_10_07 デブリーフィング・顔合わせ01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 060_承_2005_10_10 まりも・警備任務プレ01 / 070_承_2005_10_11 物資受取・雫・エレン01 / 080_承_2005_10_12 孤児院1回目・まりも不在01 / 090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 100_承_2005_10_14 居住区休日・孤児院2回目01 / 110_承_2005_10_18 市街地警護任務1・空振り01 / 130_転_BETA大規模再襲撃01 / 130_転_BETA大規模再襲撃02 / 130_転_BETA大規模再襲撃03,legacy,1026,TDA说话人（日文源）,32,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
浅葱,浅葱,candidate,010_序章_響の悪夢01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 070_承_2005_10_11 物資受取・雫・エレン01,legacy,1029,TDA说话人（日文源）,8,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
隊員,队员,candidate,130_転_BETA大規模再襲撃02,legacy,1032,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
隊長,队长,candidate,010_序章_響の悪夢01 / 020_起_第６次シアトル防衛線01 / 040_承_2005_10_07 デブリーフィング・顔合わせ01 / 050_承_2005_10_08 軍葬・ハンガー・宿舎01 / 060_承_2005_10_10 まりも・警備任務プレ01 / 070_承_2005_10_11 物資受取・雫・エレン01 / 080_承_2005_10_12 孤児院1回目・まりも不在01 / 090_承_2005_10_13 まりも日米会議・ハンガートーク01 / 110_承_2005_10_18 市街地警護任務1・空振り01 / 120_承_2005_10_19 デモ隊との交渉01 / 130_転_BETA大規模再襲撃01 / 130_転_BETA大規模再襲撃02 / 130_転_BETA大規模再襲撃03,legacy,1033,TDA说话人（日文源）,84,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
