jp,cn,status,chapter,source,source_row,source_status,occurrences,basis
チッ,,contextual,EX 各篇,pf-ex-baseline,663,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
チョコレートケーキ,,contextual,EX 各篇,pf-ex-baseline,664,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
チョビット・ハブ,,contextual,EX 各篇,pf-ex-baseline,665,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ッス,,contextual,EX 各篇,pf-ex-baseline,666,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ツヤ,,contextual,EX 各篇,pf-ex-baseline,667,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ツープラトン,,contextual,EX 各篇,pf-ex-baseline,668,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ティッシュ,,contextual,EX 各篇,pf-ex-baseline,669,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
テリブル,,contextual,EX 各篇,pf-ex-baseline,670,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
テレビ,,contextual,EX 各篇,pf-ex-baseline,671,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
テーブル,,contextual,EX 各篇,pf-ex-baseline,672,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
デカデカ,,contextual,EX 各篇,pf-ex-baseline,673,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
デブ,,contextual,EX 各篇,pf-ex-baseline,674,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
データ,,contextual,EX 各篇,pf-ex-baseline,675,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
トコトン,,contextual,EX 各篇,pf-ex-baseline,676,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
トンカツ,,contextual,EX 各篇,pf-ex-baseline,677,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ドキドキ,,contextual,EX 各篇,pf-ex-baseline,678,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ドバドバドバ,,contextual,EX 各篇,pf-ex-baseline,679,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ドリコス,,contextual,EX 各篇,pf-ex-baseline,680,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ナイショ,,contextual,EX 各篇,pf-ex-baseline,681,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ナイショッ,,contextual,EX 各篇,pf-ex-baseline,682,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ナイスタイミング,,contextual,EX 各篇,pf-ex-baseline,683,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ナイフ,,contextual,EX 各篇,pf-ex-baseline,684,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ナシ,,contextual,EX 各篇,pf-ex-baseline,685,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ナナメ,,contextual,EX 各篇,pf-ex-baseline,686,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ニセ,,contextual,EX 各篇,pf-ex-baseline,687,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ニッコリ,,contextual,EX 各篇,pf-ex-baseline,688,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ニヤケ,,contextual,EX 各篇,pf-ex-baseline,689,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ネコグッズ,,contextual,EX 各篇,pf-ex-baseline,690,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ネジ,,contextual,EX 各篇,pf-ex-baseline,691,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ネチネチ,,contextual,EX 各篇,pf-ex-baseline,692,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ネット,,contextual,EX 各篇,pf-ex-baseline,693,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ノウハウ,,contextual,EX 各篇,pf-ex-baseline,694,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ハァ,,contextual,EX 各篇,pf-ex-baseline,695,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ハイレグ,,contextual,EX 各篇,pf-ex-baseline,696,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ハジ,,contextual,EX 各篇,pf-ex-baseline,697,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ハッスル,,contextual,EX 各篇,pf-ex-baseline,698,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ハッピーエンド,,contextual,EX 各篇,pf-ex-baseline,699,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ハハハ,,contextual,EX 各篇,pf-ex-baseline,700,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ハブ,,contextual,EX 各篇,pf-ex-baseline,701,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ハブゥ,,contextual,EX 各篇,pf-ex-baseline,702,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ハメ,,contextual,EX 各篇,pf-ex-baseline,703,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ハラ,,contextual,EX 各篇,pf-ex-baseline,704,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ハル,,contextual,EX 各篇,pf-ex-baseline,705,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ハンガー,,contextual,EX 各篇,pf-ex-baseline,706,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ハンデ,,contextual,EX 各篇,pf-ex-baseline,707,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ハンバーガー,,contextual,EX 各篇,pf-ex-baseline,708,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ハンペン,,contextual,EX 各篇,pf-ex-baseline,709,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ハート,,contextual,EX 各篇,pf-ex-baseline,710,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
バカァァァッ,,contextual,EX 各篇,pf-ex-baseline,711,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
バカバカ,,contextual,EX 各篇,pf-ex-baseline,712,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
バカバカバカッッ,,contextual,EX 各篇,pf-ex-baseline,713,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
バカーーーー,,contextual,EX 各篇,pf-ex-baseline,714,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
バクッ,,contextual,EX 各篇,pf-ex-baseline,715,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
バケモノ,,contextual,EX 各篇,pf-ex-baseline,716,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
バスケ,,contextual,EX 各篇,pf-ex-baseline,717,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
バッタリ,,contextual,EX 各篇,pf-ex-baseline,718,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
バツ,,contextual,EX 各篇,pf-ex-baseline,719,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
バトルロイヤル,,contextual,EX 各篇,pf-ex-baseline,720,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
バババーカ,,contextual,EX 各篇,pf-ex-baseline,721,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
バレバレ,,contextual,EX 各篇,pf-ex-baseline,722,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
バレンタインデー,,contextual,EX 各篇,pf-ex-baseline,723,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
バレーボール,,contextual,EX 各篇,pf-ex-baseline,724,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
バンザイ,,contextual,EX 各篇,pf-ex-baseline,725,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
バーカバーカ,,contextual,EX 各篇,pf-ex-baseline,726,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
バーゲン,,contextual,EX 各篇,pf-ex-baseline,727,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
バーーーーーーーカ,,contextual,EX 各篇,pf-ex-baseline,728,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
パズル,,contextual,EX 各篇,pf-ex-baseline,729,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
パッケージ,,contextual,EX 各篇,pf-ex-baseline,730,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
パラサイト,,contextual,EX 各篇,pf-ex-baseline,731,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
パレオ,,contextual,EX 各篇,pf-ex-baseline,732,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
パワー,,contextual,EX 各篇,pf-ex-baseline,733,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
パワーダウン,,contextual,EX 各篇,pf-ex-baseline,734,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
パンチ,,contextual,EX 各篇,pf-ex-baseline,735,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ヒイヒイ,,contextual,EX 各篇,pf-ex-baseline,736,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ヒマラヤ,,contextual,EX 各篇,pf-ex-baseline,737,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ヒモパン,,contextual,EX 各篇,pf-ex-baseline,738,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ビビリ,,contextual,EX 各篇,pf-ex-baseline,739,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ピカ,,contextual,EX 各篇,pf-ex-baseline,740,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ピカイチ,,contextual,EX 各篇,pf-ex-baseline,741,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ピッタリ,,contextual,EX 各篇,pf-ex-baseline,742,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ピンチ,,contextual,EX 各篇,pf-ex-baseline,743,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
フェンス,,contextual,EX 各篇,pf-ex-baseline,744,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
フォォォォォォッッ,,contextual,EX 各篇,pf-ex-baseline,745,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
フケ,,contextual,EX 各篇,pf-ex-baseline,746,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
フタ,,contextual,EX 各篇,pf-ex-baseline,747,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
フッ,,contextual,EX 各篇,pf-ex-baseline,748,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
フラフラ,,contextual,EX 各篇,pf-ex-baseline,749,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
フルタイム,,contextual,EX 各篇,pf-ex-baseline,750,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
フワフワ,,contextual,EX 各篇,pf-ex-baseline,751,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ブツブツ,,contextual,EX 各篇,pf-ex-baseline,752,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ブブー,,contextual,EX 各篇,pf-ex-baseline,753,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
プラン,,contextual,EX 各篇,pf-ex-baseline,754,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
プルプルプルプル,,contextual,EX 各篇,pf-ex-baseline,755,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
プレイ,,contextual,EX 各篇,pf-ex-baseline,756,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ベンチ,,contextual,EX 各篇,pf-ex-baseline,757,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ペン,,contextual,EX 各篇,pf-ex-baseline,758,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ページ,,contextual,EX 各篇,pf-ex-baseline,759,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ホウキ,,contextual,EX 各篇,pf-ex-baseline,760,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ホントッ,,contextual,EX 各篇,pf-ex-baseline,761,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ホント鑑さん,,contextual,EX 各篇,pf-ex-baseline,762,contextual,1,"over-inclusive suffix regex captured a phrase, ordinary honorific, or non-address expression；适用：sentence-level context；类别：regex_address_false_positive"
ホース,,contextual,EX 各篇,pf-ex-baseline,763,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ボエエエエェェェェェッッッ,,contextual,EX 各篇,pf-ex-baseline,764,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ポイントガード,,contextual,EX 各篇,pf-ex-baseline,765,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ポジショニング,,contextual,EX 各篇,pf-ex-baseline,766,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ポテト,,contextual,EX 各篇,pf-ex-baseline,767,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ポーン,,contextual,EX 各篇,pf-ex-baseline,768,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
マイナス,,contextual,EX 各篇,pf-ex-baseline,769,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
マインドコントロール,,contextual,EX 各篇,pf-ex-baseline,770,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
マグニチュード,,contextual,EX 各篇,pf-ex-baseline,771,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
マニュアル,,contextual,EX 各篇,pf-ex-baseline,772,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
マヌケ,,contextual,EX 各篇,pf-ex-baseline,773,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
マネ,,contextual,EX 各篇,pf-ex-baseline,774,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
マユ,,contextual,EX 各篇,pf-ex-baseline,775,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
マル,,contextual,EX 各篇,pf-ex-baseline,776,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
マンホール,,contextual,EX 各篇,pf-ex-baseline,777,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
マーガリン,,contextual,EX 各篇,pf-ex-baseline,778,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ミックス,,contextual,EX 各篇,pf-ex-baseline,779,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ミツルギ,,contextual,EX 各篇,pf-ex-baseline,780,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ミツルギメイヤ,,contextual,EX 各篇,pf-ex-baseline,781,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ミミミミキ,,contextual,EX 各篇,pf-ex-baseline,782,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ムキー,,contextual,EX 各篇,pf-ex-baseline,783,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ムキーッ,,contextual,EX 各篇,pf-ex-baseline,784,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ムネ,,contextual,EX 各篇,pf-ex-baseline,785,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ムネッ,,contextual,EX 各篇,pf-ex-baseline,786,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ムリ,,contextual,EX 各篇,pf-ex-baseline,787,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ムリムリ,,contextual,EX 各篇,pf-ex-baseline,788,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
ムリヤリ,,contextual,EX 各篇,pf-ex-baseline,789,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
メッセージ,,contextual,EX 各篇,pf-ex-baseline,790,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
メモ,,contextual,EX 各篇,pf-ex-baseline,791,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
メンツ,,contextual,EX 各篇,pf-ex-baseline,792,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
メンバー,,contextual,EX 各篇,pf-ex-baseline,793,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
モッタイナイ,,contextual,EX 各篇,pf-ex-baseline,794,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
モットー,,contextual,EX 各篇,pf-ex-baseline,795,contextual,1,exact string match is not a context-applicable terminology match；适用：translate in sentence; not frozen as a chapter term；类别：ordinary_or_context_collision
モテ,,contextual,EX 各篇,pf-ex-baseline,796,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
モニタ,,contextual,EX 各篇,pf-ex-baseline,797,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
モード,,contextual,EX 各篇,pf-ex-baseline,798,contextual,1,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology；适用：sentence-level context；类别：ordinary_katakana_or_sound"
