jp,cn,status,chapter,source,source_row,source_status,occurrences,basis
戦術機母艦,战术机母舰,candidate,120_２００５年１２月２２日（木）_123_悠陽登場,legacy,616,TDA,1,舰船；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
軌道降下兵団,轨道降下兵团,candidate,090_２００５年１２月０９日（金）_093_丘の上にてエレンと,legacy,619,TDA/Photon,3,部队；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
千堂柚香,千堂柚香,candidate,030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場,legacy,639,TDA角色,1,Episode 01-03；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
エレン・エイス,艾伦·艾斯,candidate,120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場,legacy,645,TDA角色,2,Episode 01-03；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
美桜乃雫,美樱乃雫,candidate,050_２００５年１２月０４日（日）_056_演習後に叱責を受ける響 / 150_２００５年１２月２４日（土）_184_病室,legacy,651,TDA角色,2,Episode 01-03；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
松風諒一,松风谅一,candidate,030_２００５年１２月０２日（金）_032_食堂,legacy,656,TDA角色,1,Episode 01-03；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
楠本さやか,楠本沙也加,candidate,030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場,legacy,661,TDA角色,1,Episode 01-03；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
大上律子,大上律子,candidate,030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場,legacy,665,TDA角色,1,Episode 02；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ウォードッグ,战犬,candidate,030_２００５年１２月０２日（金）_033_対光線級演習 / 030_２００５年１２月０２日（金）_034_演習後デブリーフィング / 030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場 / 060_２００５年１２月０５日（月）_061_プラント警備 / 080_２００５年１２月０８日（木）_085_ウォードッグの戦い / 110_２００５年１２月１１日（日）_110_生産プラントで決意する響 / 120_２００５年１２月２２日（木）_131_序盤戦 / 120_２００５年１２月２２日（木）_134_窮地 / 120_２００５年１２月２２日（木）_135_響吶喊 / 120_２００５年１２月２２日（木）_137_残されたウォードッグ / 120_２００５年１２月２２日（木）_138_生産プラントに侵入した響 / 120_２００５年１２月２２日（木）_145_プラント外の戦術機部隊 / 120_２００５年１２月２２日（木）_148_安全確保 / 150_２００５年１２月２４日（土）_174_ナウシカ,legacy,682,呼号,26,TDA专有名词固定；英文对应：Wardog / Wardogs；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
クレイン,鹤,candidate,150_２００５年１２月２４日（土）_158_日米同盟ＶＳ仏加連合 / 150_２００５年１２月２４日（土）_163_松風は馬じゃない,legacy,686,呼号,4,TDA专有名词固定；英文对应：Crane；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ハンター,猎人,candidate,120_２００５年１２月２２日（木）_147_プラント外３島嶼地区 / 150_２００５年１２月２４日（土）_162_駒木の苦悩 / 150_２００５年１２月２４日（土）_171_ウォーケンの苦悩,legacy,688,呼号,4,TDA专有名词固定；英文对应：Hunter；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
龍浪中尉,龙浪中尉,candidate,010_プロローグ_012_プロローグ２　ニュース概況 / 020_２００５年１２月０１日（木）_020_インタビュー後半 / 020_２００５年１２月０１日（木）_021_格納庫にて / 030_２００５年１２月０２日（金）_030_悪夢　大陸放浪 / 030_２００５年１２月０２日（金）_031_私室での目覚め / 030_２００５年１２月０２日（金）_032_食堂 / 030_２００５年１２月０２日（金）_034_演習後デブリーフィング / 030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場 / 030_２００５年１２月０２日（金）_036_丘の上で柚香、エレンと / 040_２００５年１２月０３日（土）_040_忙しい男 / 050_２００５年１２月０４日（日）_050_悪夢の始まり：大海崩後の世界 / 050_２００５年１２月０４日（日）_056_演習後に叱責を受ける響 / 050_２００５年１２月０４日（日）_058_シミュレーター特訓後のデブリーフィング / 050_２００５年１２月０４日（日）_059_龍浪と律子 / 060_２００５年１２月０５日（月）_062_孤児施設 / 070_２００５年１２月０７日（水）_071_私室にて / 080_２００５年１２月０８日（木）_082_私室　静かな目覚め / 080_２００５年１２月０８日（木）_086_米軍デブリーフィング / 080_２００５年１２月０８日（木）_087_落ち込む雫 / 100_２００５年１２月１０日（土）_102_まりもと食事 / 110_２００５年１２月１１日（日）_111_同時刻・律子と雫 / 110_２００５年１２月１１日（日）_113_記憶遡行 / 110_２００５年１２月１１日（日）_114_大陸横断 / 110_２００５年１２月１１日（日）_115_医局にて目を覚ます響 / 110_２００５年１２月１１日（日）_117_丘の上・断固たる決意 / 120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場 / 120_２００５年１２月２２日（木）_123_悠陽登場 / 120_２００５年１２月２２日（木）_124_悠陽と側近 / 120_２００５年１２月２２日（木）_135_響吶喊 / 120_２００５年１２月２２日（木）_137_残されたウォードッグ / 120_２００５年１２月２２日（木）_144_プラント内、合流 / 120_２００５年１２月２２日（木）_146_陸戦部隊の活躍 / 120_２００５年１２月２２日（木）_148_安全確保 / 150_２００５年１２月２４日（土）_152_格納庫にて待機する響 / 150_２００５年１２月２４日（土）_154_民政局にて柚香とまりも / 150_２００５年１２月２４日（土）_155_悠陽宿舎廊下 / 150_２００５年１２月２４日（土）_157_悠陽宿舎にて密談 / 150_２００５年１２月２４日（土）_166_日米会議 / 150_２００５年１２月２４日（土）_167_格納庫にて出撃準備 / 150_２００５年１２月２４日（土）_174_ナウシカ / 150_２００５年１２月２４日（土）_181_ウォードッグの反応 / 150_２００５年１２月２４日（土）_184_病室,legacy,799,TDA军衔,108,称呼；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
千堂少尉,千堂少尉,candidate,010_プロローグ_012_プロローグ２　ニュース概況 / 030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場 / 050_２００５年１２月０４日（日）_058_シミュレーター特訓後のデブリーフィング / 050_２００５年１２月０４日（日）_059_龍浪と律子 / 060_２００５年１２月０５日（月）_061_プラント警備 / 110_２００５年１２月１１日（日）_115_医局にて目を覚ます響 / 150_２００５年１２月２４日（土）_152_格納庫にて待機する響,legacy,808,TDA军衔,12,称呼；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
美桜乃少尉,美樱乃少尉,candidate,010_プロローグ_012_プロローグ２　ニュース概況 / 020_２００５年１２月０１日（木）_021_格納庫にて / 030_２００５年１２月０２日（金）_032_食堂 / 030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場 / 050_２００５年１２月０４日（日）_058_シミュレーター特訓後のデブリーフィング / 060_２００５年１２月０５日（月）_061_プラント警備 / 060_２００５年１２月０５日（月）_063_ハンガー＆食堂 / 080_２００５年１２月０８日（木）_085_ウォードッグの戦い / 080_２００５年１２月０８日（木）_087_落ち込む雫 / 090_２００５年１２月０９日（金）_090_駒木との会談 / 110_２００５年１２月１１日（日）_110_生産プラントで決意する響 / 120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場 / 150_２００５年１２月２４日（土）_152_格納庫にて待機する響,legacy,820,TDA军衔,18,称呼；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
神宮司少佐,神宫司少佐,candidate,010_プロローグ_011_プロローグ　神宮司まりも更迭 / 020_２００５年１２月０１日（木）_020_インタビュー後半 / 020_２００５年１２月０１日（木）_021_格納庫にて / 030_２００５年１２月０２日（金）_032_食堂 / 030_２００５年１２月０２日（金）_034_演習後デブリーフィング / 030_２００５年１２月０２日（金）_036_丘の上で柚香、エレンと / 040_２００５年１２月０３日（土）_040_忙しい男 / 050_２００５年１２月０４日（日）_056_演習後に叱責を受ける響 / 060_２００５年１２月０５日（月）_062_孤児施設 / 080_２００５年１２月０８日（木）_082_私室　静かな目覚め / 080_２００５年１２月０８日（木）_086_米軍デブリーフィング / 090_２００５年１２月０９日（金）_093_丘の上にてエレンと / 100_２００５年１２月１０日（土）_102_まりもと食事 / 110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想 / 120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場 / 120_２００５年１２月２２日（木）_123_悠陽登場 / 120_２００５年１２月２２日（木）_126_帰宅し丘の上にて / 120_２００５年１２月２２日（木）_131_序盤戦 / 120_２００５年１２月２２日（木）_132_作戦展開・まりもと駒木 / 120_２００５年１２月２２日（木）_142_生産プラント内での死闘 / 120_２００５年１２月２２日（木）_144_プラント内、合流 / 120_２００５年１２月２２日（木）_146_陸戦部隊の活躍 / 120_２００５年１２月２２日（木）_148_安全確保 / 150_２００５年１２月２４日（土）_152_格納庫にて待機する響 / 150_２００５年１２月２４日（土）_157_悠陽宿舎にて密談,legacy,828,人物/军衔,60,按日文原文军衔固定；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ウォーケン少佐,沃肯少佐,candidate,080_２００５年１２月０８日（木）_086_米軍デブリーフィング / 100_２００５年１２月１０日（土）_102_まりもと食事 / 120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場 / 120_２００５年１２月２２日（木）_126_帰宅し丘の上にて / 120_２００５年１２月２２日（木）_129_同時刻：米軍サイド / 120_２００５年１２月２２日（木）_135_響吶喊 / 120_２００５年１２月２２日（木）_147_プラント外３島嶼地区 / 150_２００５年１２月２４日（土）_152_格納庫にて待機する響 / 150_２００５年１２月２４日（土）_162_駒木の苦悩,legacy,844,人物,15,用户确认：TDA01-03 固定译名；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ウォーケン,沃肯,candidate,080_２００５年１２月０８日（木）_086_米軍デブリーフィング / 100_２００５年１２月１０日（土）_102_まりもと食事 / 120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場 / 120_２００５年１２月２２日（木）_126_帰宅し丘の上にて / 120_２００５年１２月２２日（木）_129_同時刻：米軍サイド / 120_２００５年１２月２２日（木）_135_響吶喊 / 120_２００５年１２月２２日（木）_147_プラント外３島嶼地区 / 150_２００５年１２月２４日（土）_152_格納庫にて待機する響 / 150_２００５年１２月２４日（土）_162_駒木の苦悩,legacy,888,人物,15,用户确认：TDA01-03 固定译名；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
アルフレッド・ウォーケン,阿尔弗雷德·沃肯,candidate,120_２００５年１２月２２日（木）_147_プラント外３島嶼地区,legacy,889,人物,2,用户确认：TDA01-03 固定译名；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
神宮司,神宫司,candidate,010_プロローグ_011_プロローグ　神宮司まりも更迭 / 020_２００５年１２月０１日（木）_020_インタビュー後半 / 020_２００５年１２月０１日（木）_021_格納庫にて / 030_２００５年１２月０２日（金）_032_食堂 / 030_２００５年１２月０２日（金）_034_演習後デブリーフィング / 030_２００５年１２月０２日（金）_036_丘の上で柚香、エレンと / 040_２００５年１２月０３日（土）_040_忙しい男 / 050_２００５年１２月０４日（日）_056_演習後に叱責を受ける響 / 060_２００５年１２月０５日（月）_062_孤児施設 / 080_２００５年１２月０８日（木）_082_私室　静かな目覚め / 080_２００５年１２月０８日（木）_086_米軍デブリーフィング / 090_２００５年１２月０９日（金）_093_丘の上にてエレンと / 100_２００５年１２月１０日（土）_101_管理局民政課にてまりもと / 100_２００５年１２月１０日（土）_102_まりもと食事 / 110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想 / 120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場 / 120_２００５年１２月２２日（木）_123_悠陽登場 / 120_２００５年１２月２２日（木）_126_帰宅し丘の上にて / 120_２００５年１２月２２日（木）_131_序盤戦 / 120_２００５年１２月２２日（木）_132_作戦展開・まりもと駒木 / 120_２００５年１２月２２日（木）_140_まりもと合流 / 120_２００５年１２月２２日（木）_142_生産プラント内での死闘 / 120_２００５年１２月２２日（木）_144_プラント内、合流 / 120_２００５年１２月２２日（木）_146_陸戦部隊の活躍 / 120_２００５年１２月２２日（木）_148_安全確保 / 150_２００５年１２月２４日（土）_152_格納庫にて待機する響 / 150_２００５年１２月２４日（土）_157_悠陽宿舎にて密談,legacy,890,人物,65,姓氏；全名按神宫司麻理茉；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
米軍衛士,美军卫士,candidate,020_２００５年１２月０１日（木）_020_インタビュー後半,legacy,891,世界观术语,1,米军语境下的卫士；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
フォートルイス,刘易斯堡,candidate,030_２００５年１２月０２日（金）_032_食堂 / 050_２００５年１２月０４日（日）_058_シミュレーター特訓後のデブリーフィング / 120_２００５年１２月２２日（木）_128_プラントへの出撃 / 150_２００５年１２月２４日（土）_152_格納庫にて待機する響,legacy,893,TDA固定术语,5,逐行校对追加；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
フォートルイス基地,刘易斯堡基地,candidate,030_２００５年１２月０２日（金）_032_食堂 / 120_２００５年１２月２２日（木）_128_プラントへの出撃,legacy,894,TDA固定术语,3,逐行校对追加；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
フォートルイス米軍基地,刘易斯堡美军基地,candidate,050_２００５年１２月０４日（日）_058_シミュレーター特訓後のデブリーフィング,legacy,895,TDA固定术语,1,逐行校对追加；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
レア・ゲグラン,蕾娅·盖克兰,candidate,150_２００５年１２月２４日（土）_156_ラファールの中,legacy,897,TDA角色,1,Episode 03；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ボクサー,拳师号,candidate,020_２００５年１２月０１日（木）_020_インタビュー後半 / 050_２００５年１２月０４日（日）_050_悪夢の始まり：大海崩後の世界 / 100_２００５年１２月１０日（土）_102_まりもと食事,legacy,898,舰名,4,TDA专有名词固定；英文对应：Boxer；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
Ｂ小隊,B小队,candidate,050_２００５年１２月０４日（日）_053_響の過去 / 050_２００５年１２月０４日（日）_054_カナダ軍特攻 / 150_２００５年１２月２４日（土）_178_松風の反応,legacy,901,TDA说话人（日文源）,3,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ウォードッグス,战犬,candidate,120_２００５年１２月２２日（木）_130_戦闘開始 / 120_２００５年１２月２２日（木）_135_響吶喊 / 120_２００５年１２月２２日（木）_148_安全確保,legacy,908,TDA说话人（日文源）,3,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ウォードッグ小隊,战犬小队,candidate,030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場 / 120_２００５年１２月２２日（木）_148_安全確保,legacy,909,部队名,2,TDA专有名词固定；英文对应：Wardog Platoon / Wardog Flight；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
エレン,艾伦,candidate,010_プロローグ_012_プロローグ２　ニュース概況 / 020_２００５年１２月０１日（木）_021_格納庫にて / 030_２００５年１２月０２日（金）_032_食堂 / 030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場 / 030_２００５年１２月０２日（金）_036_丘の上で柚香、エレンと / 050_２００５年１２月０４日（日）_058_シミュレーター特訓後のデブリーフィング / 050_２００５年１２月０４日（日）_059_龍浪と律子 / 060_２００５年１２月０５日（月）_060_プラントへ向かう道 / 060_２００５年１２月０５日（月）_061_プラント警備 / 060_２００５年１２月０５日（月）_062_孤児施設 / 080_２００５年１２月０８日（木）_087_落ち込む雫 / 090_２００５年１２月０９日（金）_091_医局にて診察を受ける雫 / 090_２００５年１２月０９日（金）_093_丘の上にてエレンと / 100_２００５年１２月１０日（土）_100_エレン私室 / 110_２００５年１２月１１日（日）_110_生産プラントで決意する響 / 120_２００５年１２月２２日（木）_120_プラント・レセプション / 120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場 / 120_２００５年１２月２２日（木）_135_響吶喊 / 150_２００５年１２月２４日（土）_152_格納庫にて待機する響 / 150_２００５年１２月２４日（土）_153_孤児院に赴く雫 / 150_２００５年１２月２４日（土）_173_停戦命令,legacy,910,TDA说话人（日文源）,50,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
オペレーター,操作员,candidate,090_２００５年１２月０９日（金）_093_丘の上にてエレンと,legacy,914,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ヒル中尉,希尔中尉,candidate,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,legacy,935,TDA说话人（日文源）,5,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ブラックナイヴス,黑刃队,candidate,120_２００５年１２月２２日（木）_135_響吶喊,legacy,938,部队名,1,TDA专有名词固定；英文对应：Black Knives；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
フランス軍,法军,candidate,120_２００５年１２月２２日（木）_129_同時刻：米軍サイド / 150_２００５年１２月２４日（土）_150_プラント脱出後、米軍と日本軍 / 150_２００５年１２月２４日（土）_162_駒木の苦悩 / 150_２００５年１２月２４日（土）_176_駒木の反応,legacy,940,TDA说话人（日文源）,4,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
マクガイヤ准将,麦圭尔准将,candidate,150_２００５年１２月２４日（土）_166_日米会議,legacy,954,TDA说话人（日文源）,2,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
リヴィエール大尉,里维埃上尉,candidate,150_２００５年１２月２４日（土）_175_フランス・リヴィエール大尉,legacy,960,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
レポーター,记者,candidate,010_プロローグ_012_プロローグ２　ニュース概況,legacy,962,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
医者,医生,candidate,090_２００５年１２月０９日（金）_091_医局にて診察を受ける雫 / 110_２００５年１２月１１日（日）_110_生産プラントで決意する響 / 110_２００５年１２月１１日（日）_112_医局にて催眠暗示を受ける / 110_２００５年１２月１１日（日）_115_医局にて目を覚ます響 / 120_２００５年１２月２２日（木）_148_安全確保 / 150_２００５年１２月２４日（土）_181_ウォードッグの反応,legacy,964,TDA说话人（日文源）,6,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
一郎,一郎,candidate,060_２００５年１２月０５日（月）_061_プラント警備 / 060_２００５年１２月０５日（月）_062_孤児施設 / 060_２００５年１２月０５日（月）_063_ハンガー＆食堂 / 100_２００５年１２月１０日（土）_102_まりもと食事 / 150_２００５年１２月２４日（土）_152_格納庫にて待機する響 / 150_２００５年１２月２４日（土）_153_孤児院に赴く雫,legacy,966,TDA说话人（日文源）,21,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
記者,记者,candidate,020_２００５年１２月０１日（木）_020_インタビュー後半,legacy,973,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
軌道降下兵,轨道降下兵,candidate,090_２００５年１２月０９日（金）_093_丘の上にてエレンと,legacy,975,TDA说话人（日文源）,6,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
響,响,candidate,010_プロローグ_012_プロローグ２　ニュース概況 / 020_２００５年１２月０１日（木）_020_インタビュー後半 / 030_２００５年１２月０２日（金）_032_食堂 / 030_２００５年１２月０２日（金）_036_丘の上で柚香、エレンと / 040_２００５年１２月０３日（土）_040_忙しい男 / 050_２００５年１２月０４日（日）_056_演習後に叱責を受ける響 / 080_２００５年１２月０８日（木）_086_米軍デブリーフィング / 080_２００５年１２月０８日（木）_087_落ち込む雫 / 090_２００５年１２月０９日（金）_093_丘の上にてエレンと / 120_２００５年１２月２２日（木）_123_悠陽登場 / 120_２００５年１２月２２日（木）_126_帰宅し丘の上にて / 120_２００５年１２月２２日（木）_127_ブリーフィングルームにて作戦説明 / 150_２００５年１２月２４日（土）_161_帝国海軍 / 150_２００５年１２月２４日（土）_162_駒木の苦悩 / 150_２００５年１２月２４日（土）_166_日米会議 / 150_２００５年１２月２４日（土）_173_停戦命令 / 150_２００５年１２月２４日（土）_184_病室,legacy,977,TDA说话人（日文源）,25,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
駒木大尉,驹木上尉,candidate,030_２００５年１２月０２日（金）_032_食堂 / 030_２００５年１２月０２日（金）_034_演習後デブリーフィング / 050_２００５年１２月０４日（日）_058_シミュレーター特訓後のデブリーフィング / 080_２００５年１２月０８日（木）_086_米軍デブリーフィング / 090_２００５年１２月０９日（金）_090_駒木との会談 / 090_２００５年１２月０９日（金）_093_丘の上にてエレンと / 100_２００５年１２月１０日（土）_102_まりもと食事 / 110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想 / 120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場 / 120_２００５年１２月２２日（木）_131_序盤戦 / 120_２００５年１２月２２日（木）_135_響吶喊 / 120_２００５年１２月２２日（木）_140_まりもと合流 / 120_２００５年１２月２２日（木）_148_安全確保 / 150_２００５年１２月２４日（土）_150_プラント脱出後、米軍と日本軍 / 150_２００５年１２月２４日（土）_152_格納庫にて待機する響 / 150_２００５年１２月２４日（土）_174_ナウシカ,legacy,983,TDA说话人（日文源）,22,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
月詠中尉,月咏中尉,candidate,120_２００５年１２月２２日（木）_144_プラント内、合流,legacy,984,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
古手川先生,古手川老师,candidate,150_２００５年１２月２４日（土）_153_孤児院に赴く雫,legacy,987,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
広報官,宣传官,candidate,090_２００５年１２月０９日（金）_090_駒木との会談,legacy,989,TDA说话人（日文源）,2,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
沙霧大尉,沙雾上尉,candidate,150_２００５年１２月２４日（土）_162_駒木の苦悩,legacy,990,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
参加者,参加者,candidate,150_２００５年１２月２４日（土）_151_国境で睨み合う,legacy,992,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
子ども,孩子,candidate,060_２００５年１２月０５日（月）_061_プラント警備 / 080_２００５年１２月０８日（木）_082_私室　静かな目覚め / 090_２００５年１２月０９日（金）_091_医局にて診察を受ける雫 / 100_２００５年１２月１０日（土）_101_管理局民政課にてまりもと / 120_２００５年１２月２２日（木）_127_ブリーフィングルームにて作戦説明 / 150_２００５年１２月２４日（土）_153_孤児院に赴く雫,legacy,994,TDA说话人（日文源）,9,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
子どもたち,孩子们,candidate,100_２００５年１２月１０日（土）_101_管理局民政課にてまりもと,legacy,995,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
子供,孩子,candidate,030_２００５年１２月０２日（金）_032_食堂 / 030_２００５年１２月０２日（金）_035_格納庫で落ち込む雫＆律子登場 / 050_２００５年１２月０４日（日）_054_カナダ軍特攻 / 050_２００５年１２月０４日（日）_059_龍浪と律子 / 060_２００５年１２月０５日（月）_062_孤児施設 / 060_２００５年１２月０５日（月）_063_ハンガー＆食堂 / 090_２００５年１２月０９日（金）_093_丘の上にてエレンと / 100_２００５年１２月１０日（土）_102_まりもと食事 / 120_２００５年１２月２２日（木）_124_悠陽と側近 / 150_２００５年１２月２４日（土）_152_格納庫にて待機する響,legacy,997,TDA说话人（日文源）,20,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
市民,市民,candidate,020_２００５年１２月０１日（木）_020_インタビュー後半 / 040_２００５年１２月０３日（土）_040_忙しい男 / 100_２００５年１２月１０日（土）_102_まりもと食事 / 120_２００５年１２月２２日（木）_140_まりもと合流 / 150_２００５年１２月２４日（土）_150_プラント脱出後、米軍と日本軍 / 150_２００５年１２月２４日（土）_151_国境で睨み合う / 150_２００５年１２月２４日（土）_156_ラファールの中 / 150_２００５年１２月２４日（土）_157_悠陽宿舎にて密談 / 150_２００５年１２月２４日（土）_160_ブラックナイヴス / 150_２００５年１２月２４日（土）_166_日米会議,legacy,998,TDA说话人（日文源）,22,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
斯衛,斯卫,candidate,030_２００５年１２月０２日（金）_032_食堂 / 120_２００５年１２月２２日（木）_123_悠陽登場 / 120_２００５年１２月２２日（木）_146_陸戦部隊の活躍 / 150_２００５年１２月２４日（土）_151_国境で睨み合う / 150_２００５年１２月２４日（土）_152_格納庫にて待機する響 / 150_２００５年１２月２４日（土）_157_悠陽宿舎にて密談 / 150_２００５年１２月２４日（土）_166_日米会議,legacy,999,TDA说话人（日文源）,20,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
事務官,事务官,candidate,100_２００５年１２月１０日（土）_101_管理局民政課にてまりもと,legacy,1004,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
