"call_order","id","rio_file","scene","speaker_jp","jp_text","cn_text"
"18586","pm:static:photonmelodies11.rio.004:1015106108:00233099","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","風間","【風間】「次はこの辺がいいわね」<01>","【风间】「接下来涂这附近比较好呢」<01>"
"18587","pm:static:photonmelodies11.rio.004:1015106108:00233199","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","武","【武】「は、<03>はい…<03>…<03>」<01>","【武】「是、<03>是……<03>……<03>」<01>"
"18588","pm:static:photonmelodies11.rio.004:1015106108:00233273","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「祷子ぉぉ！　くぅっ…<03>…<03>ああっ！？」<01>","【宗像】「祷子——！　呜……<03>……<03>啊啊！？」<01>"
"18589","pm:static:photonmelodies11.rio.004:1015106108:00233393","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","――っ！<01>","——！<01>"
"18590","pm:static:photonmelodies11.rio.004:1015106108:00233419","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","ひぃぃ…<03>…<03>これはこっちも生殺しだああ…<03>…<03>！<01>","咿咿咿……<03>……<03>这下我这边也被活活折磨惨了啊啊……<03>……<03>！<01>"
"18591","pm:static:photonmelodies11.rio.004:1015106108:00233613","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","風間","【風間】「このあたりも…<03>…<03>」<01>","【风间】「这附近也要……<03>……<03>」<01>"
"18592","pm:static:photonmelodies11.rio.004:1015106108:00233745","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「ひっ！　あ…<03>…<03>はぁん！」<01>","【宗像】「咿！　啊……<03>……<03>哈啊嗯！」<01>"
"18593","pm:static:photonmelodies11.rio.004:1015106108:00233849","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","――っ！<01>","——！<01>"
"18594","pm:static:photonmelodies11.rio.004:1015106108:00233879","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","武","【武】「か、<03>風間先輩…<03>…<03>どうしてそんなに詳しい――」<01>","【武】「风、<03>风间前辈……<03>……<03>你为什么会这么清楚——」<01>"
"18595","pm:static:photonmelodies11.rio.004:1015106108:00234109","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","風間","【風間】「それは秘密よ。
でも、<03>私は美冴さんの弱いところはぜ～んぶ知ってるから…<03>…<03>うふふ…<03>…<03>」<01>","【风间】「那是秘密哦。
不过，<03>美冴所有敏感的地方，我可全～都知道……<03>……<03>呵呵……<03>……<03>」<01>"
"18596","pm:static:photonmelodies11.rio.004:1015106108:00234411","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","い、<03>一体…<03>…<03>このふたりの間にはどんな秘密があるっていうんだ…<03>…<03>。<01>","这、<03>这两个人之间究竟……<03>……<03>藏着什么样的秘密啊……<03>……<03>。<01>"
"18597","pm:static:photonmelodies11.rio.004:1015106108:00234591","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","想像が…<03>…<03>イマジネーションが広がっていくぅ…<03>…<03>。<01>","想象……<03>……<03>我的想象力不断膨胀起来了……<03>……<03>。<01>"
"18598","pm:static:photonmelodies11.rio.004:1015106108:00234719","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「っくぅ…<03>…<03>くく…<03>…<03>」<01>","【宗像】「唔……<03>……<03>咕……<03>……<03>」<01>"
"18599","pm:static:photonmelodies11.rio.004:1015106108:00234819","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","ああ…<03>…<03>声を押し殺して我慢してる分、<03>宗像先輩の身体がビクッビクッなんて大きく震えて…<03>…<03>。<01>","啊啊……<03>……<03>她越是强忍着压低声音，<03>宗像前辈的身体反而越是一下、一下剧烈地颤抖……<03>……<03>。<01>"
"18600","pm:static:photonmelodies11.rio.004:1015106108:00235151","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","オレが…<03>…<03>指を動かす度に…<03>…<03><01>","每当我……<03>……<03>动一下手指……<03>……<03><01>"
"18601","pm:static:photonmelodies11.rio.004:1015106108:00235267","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「っうっく！」<01>","【宗像】「呜咕！」<01>"
"18602","pm:static:photonmelodies11.rio.004:1015106108:00235335","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","く、<03>くはああ！！<01>","咕、<03>咕哈啊啊！！<01>"
"18603","pm:static:photonmelodies11.rio.004:1015106108:00235381","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","そ、<03>そうか…<03>…<03>夢だ…<03>…<03>これは夢に違いないっっ！！<01>","原、<03>原来如此……<03>……<03>这是梦……<03>……<03>这一定是梦！！<01>"
"18604","pm:static:photonmelodies11.rio.004:1015106108:00235577","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","こんな漫画みたいなシチュエーションが本当にあるわけないんだよやっぱり！<01>","这种漫画里才有的情节果然不可能真的发生！<01>"
"18605","pm:static:photonmelodies11.rio.004:1015106108:00235847","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","だって…<03>…<03>なんかもう…<03>…<03><01>","因为……<03>……<03>总觉得已经……<03>……<03><01>"
"18606","pm:static:photonmelodies11.rio.004:1015106108:00236055","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「ぁ…<03>…<03>んっ！」<01>","【宗像】「啊……<03>……<03>嗯！」<01>"
"18607","pm:static:photonmelodies11.rio.004:1015106108:00236135","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","頭ン中に先輩の声が響いて…<03>…<03><01>","前辈的声音在我脑海里回荡……<03>……<03><01>"
"18608","pm:static:photonmelodies11.rio.004:1015106108:00236257","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「は…<03>…<03>は…<03>…<03>も、<03>もう…<03>…<03>」<01>","【宗像】「哈……<03>……<03>哈……<03>……<03>已、<03>已经……<03>……<03>」<01>"
"18609","pm:static:photonmelodies11.rio.004:1015106108:00236401","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","ぐるぐる回って…<03>…<03><01>","不停地打转……<03>……<03><01>"
"18610","pm:static:photonmelodies11.rio.004:1015106108:00236491","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「そ、<03>その辺でもう…<03>…<03>勘弁…<03>…<03>あっんっ！」<01>","【宗像】「差、<03>差不多已经够了……<03>……<03>饶了我……<03>……<03>啊嗯！」<01>"
"18611","pm:static:photonmelodies11.rio.004:1015106108:00236657","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","ぐるぐるぐるぐる…<03>…<03><01>","转啊转啊转啊转……<03>……<03><01>"
"18612","pm:static:photonmelodies11.rio.004:1015106108:00236777","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「と、<03>祷子…<03>…<03>もう許してくれぇ…<03>…<03>はあっ！」<01>","【宗像】「祷、<03>祷子……<03>……<03>饶了我吧……<03>……<03>哈啊！」<01>"
"18613","pm:static:photonmelodies11.rio.004:1015106108:00236937","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","ぐるぐるぐるぐるぐるぐるぐるぐる…<03>…<03><01>","转啊转啊转啊转啊转啊转啊转啊转……<03>……<03><01>"
"18614","pm:static:photonmelodies11.rio.004:1015106108:00237099","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","風間","【風間】「ふふふ…<03>…<03>美冴さんがこんなに激しく悶えるなんて…<03>…<03>本当はもっと眺めていたいけれど…<03>…<03>」<01>","【风间】「呵呵呵……<03>……<03>没想到美冴会如此激烈地扭动……<03>……<03>其实我还想再多欣赏一会儿，不过……<03>……<03>」<01>"
"18615","pm:static:photonmelodies11.rio.004:1015106108:00237421","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「そんな意地悪を…<03>…<03>しないでっんっ！！」<01>","【宗像】「别这么捉弄我……<03>……<03>啊嗯！！」<01>"
"18616","pm:static:photonmelodies11.rio.004:1015106108:00237557","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","ぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐる…<03>…<03><01>","转啊转啊转啊转啊转啊转啊转啊转啊转啊转啊转啊转啊转啊转啊转啊转……<03>……<03><01>"
"18617","pm:static:photonmelodies11.rio.004:1015106108:00237817","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","風間","【風間】「はいはい、<03>もうそのぐらいにしましょうか。
白銀くん…<03>…<03>」<01>","【风间】「好了好了，<03>差不多就到这里吧。
白银同学……<03>……<03>」<01>"
"18618","pm:static:photonmelodies11.rio.004:1015106108:00238043","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","ぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐる…<03>…<03><01>","转转转转转转转转转转转转转转转转转转转转转转转转……<03>……<03><01>"
"18619","pm:static:photonmelodies11.rio.004:1015106108:00238423","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","風間","【風間】「白銀くん？」<01>","【风间】「白银同学？」<01>"
"18620","pm:static:photonmelodies11.rio.004:1015106108:00238501","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「な、<03>なんだこれは…<03>…<03>お、<03>おい、<03>白銀つけすぎだ！　やっ！！」<01>","【宗像】「这、<03>这是什么……<03>……<03>喂、<03>喂，<03>白银，你涂太多了！　呀！！」<01>"
"18621","pm:static:photonmelodies11.rio.004:1015106108:00238741","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","ぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐるぐる…<03>…<03><01>","转转转转转转转转转转转转转转转转转转转转转转转转转转转转转转转转……<03>……<03><01>"
"18622","pm:static:photonmelodies11.rio.004:1015106108:00239197","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「白銀ぇ～！」
【風間】「白銀くん！？」<01>","【宗像】「白银～！」
【风间】「白银同学！？」<01>"
"18623","pm:static:photonmelodies11.rio.004:1015106108:00239347","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","風間","【風間】「…<03>…<03>あら」<01>","【风间】「……<03>……<03>哎呀」<01>"
"18624","pm:static:photonmelodies11.rio.004:1015106108:00239421","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「あっ…<03>…<03>あああああああああんっっっ！！」<01>","【宗像】「啊……<03>……<03>啊啊啊啊啊啊啊啊嗯！！」<01>"
"18625","pm:static:photonmelodies11.rio.004:1015106108:00239559","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","風間","【風間】「し、<03>白銀くんっ！？　大丈夫？」<01>","【风间】「白、<03>白银同学！？　你没事吧？」<01>"
"18626","pm:static:photonmelodies11.rio.004:1015106108:00239699","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「し、<03>し、<03>し、<03>し、<03>白銀ぇええ、<03>お、<03>おまえっ…<03>…<03>どさくさに紛れて私の胸を…<03>…<03>胸をっっっ！！！！」<01>","【宗像】「白、<03>白、<03>白、<03>白、<03>白银——，<03>你、<03>你这家伙……<03>……<03>竟然趁乱摸我的胸……<03>……<03>我的胸！！！！」<01>"
"18627","pm:static:photonmelodies11.rio.004:1015106108:00240075","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","武","【武】「…<03>…<03>…<03>…<03>」<01>","【武】「……<03>……<03>……<03>……<03>」<01>"
"18628","pm:static:photonmelodies11.rio.004:1015106108:00240141","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","風間","【風間】「白銀くん？　ほら起きて、<03>しっかりして！」<01>","【风间】「白银同学？　快醒醒，<03>振作一点！」<01>"
"18629","pm:static:photonmelodies11.rio.004:1015106108:00240333","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","武","【武】「…<03>…<03>…<03>…<03>」<01>","【武】「……<03>……<03>……<03>……<03>」<01>"
"18630","pm:static:photonmelodies11.rio.004:1015106108:00240399","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「サンオイルで手が滑ったなんてベタな言い訳は許さんぞ！　おい、<03>何とか言え！！　…<03>…<03>…<03>…<03>白銀？」<01>","【宗像】「我可不接受‘手沾了防晒油所以打滑’这种老套借口！　喂，<03>说句话啊！！　……<03>……<03>……<03>……<03>白银？」<01>"
"18631","pm:static:photonmelodies11.rio.004:1015106108:00240815","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","武","【武】「…<03>…<03>…<03>…<03>」<01>","【武】「……<03>……<03>……<03>……<03>」<01>"
"18632","pm:static:photonmelodies11.rio.004:1015106108:00240881","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","風間","【風間】「…<03>…<03>オーバーヒート、<03>といったところかしら？」<01>","【风间】「……<03>……<03>这大概就是，<03>所谓的过热了吧？」<01>"
"18633","pm:static:photonmelodies11.rio.004:1015106108:00241023","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「こんな奴、<03>ひからびてしまえっ！！」<01>","【宗像】「这种家伙，<03>就让他晒成人干算了！！」<01>"
"18634","pm:static:photonmelodies11.rio.004:1015106108:00241169","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","風間","【風間】「そういうわけにもいかないでしょう？　そこの木陰に連れて行ってあげなくては…<03>…<03>」<01>","【风间】「也不能真这样吧？　得把他带到那边的树荫下……<03>……<03>」<01>"
"18635","pm:static:photonmelodies11.rio.004:1015106108:00241467","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「私がやるっ！」<01>","【宗像】「我来！」<01>"
"18636","pm:static:photonmelodies11.rio.004:1015106108:00241553","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「てあっ！」<01>","【宗像】「喝啊！」<01>"
"18637","pm:static:photonmelodies11.rio.004:1015106108:00241625","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","風間","【風間】「あらお見事…<03>…<03>」<01>","【风间】「哎呀，真厉害……<03>……<03>」<01>"
"18638","pm:static:photonmelodies11.rio.004:1015106108:00241719","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「ふんっ！　あんなやつ…<03>…<03>あんなやつ…<03>…<03>あんなやつに…<03>…<03>やつに…<03>…<03>胸を…<03>…<03>」<01>","【宗像】「哼！　那种家伙……<03>……<03>那种家伙……<03>……<03>居然被那种家伙……<03>……<03>被那家伙……<03>……<03>摸了胸……<03>……<03>」<01>"
"18639","pm:static:photonmelodies11.rio.004:1015106108:00241991","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","風間","【風間】「美冴さん、<03>オイル伸ばしてあげるから、<03>元気をだして。
ね？」<01>","【风间】「美冴，<03>我帮你把油抹匀，<03>打起精神来。
好吗？」<01>"
"18640","pm:static:photonmelodies11.rio.004:1015106108:00242197","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「とぉこぉ～～～」<01>","【宗像】「祷～子～～～」<01>"
"18641","pm:static:photonmelodies11.rio.004:1015106108:00242279","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","風間","【風間】「はいはい…<03>…<03>でも、<03>こんな美冴さんは初めてね。
さっきの美冴さんも可愛かったわ。
凛々しいところも見ることができて…<03>…<03>嬉しいわ」<01>","【风间】「好啦好啦……<03>……<03>不过，<03>像这样的美冴我还是第一次见呢。
刚才的美冴也很可爱。
还能看到你英气十足的一面……<03>……<03>我很高兴」<01>"
"18642","pm:static:photonmelodies11.rio.004:1015106108:00242831","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「もう勘弁してくれ～～」<01>","【宗像】「饶了我吧～～」<01>"
"18643","pm:static:photonmelodies11.rio.004:1015106108:00242949","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","風間","【風間】「さあ、<03>そこに横になって…<03>…<03>」<01>","【风间】「来，<03>躺到那里……<03>……<03>」<01>"
"18644","pm:static:photonmelodies11.rio.004:1015106108:00243083","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","武","【武】「宗像先輩だと思います！」<01>","【武】「我觉得是宗像前辈！」<01>"
"18645","pm:static:photonmelodies11.rio.004:1015106108:00243199","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「ほう、<03>自信たっぷりだな」<01>","【宗像】「哦，<03>挺有自信的嘛」<01>"
"18646","pm:static:photonmelodies11.rio.004:1015106108:00243341","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","武","【武】「いやあ、<03>先輩はこういうことに対して動物的勘が働くんじゃないかと」<01>","【武】「这个嘛，<03>我觉得前辈在这种事上应该会有动物般的直觉」<01>"
"18647","pm:static:photonmelodies11.rio.004:1015106108:00243661","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「そうか、<03>なんだ、<03>おまえは人を見る目があるんじゃないか」<01>","【宗像】「是吗，<03>原来如此，<03>你还挺会看人嘛」<01>"
"18648","pm:static:photonmelodies11.rio.004:1015106108:00243877","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","…<03>…<03>あれ？<01>","……<03>……<03>咦？<01>"
"18649","pm:static:photonmelodies11.rio.004:1015106108:00243925","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","ツッコミは？　ここで絶対何かあると思ったのに。<01>","怎么没人吐槽？　我还以为这里肯定会有人说点什么呢。<01>"
"18650","pm:static:photonmelodies11.rio.004:1015106108:00244131","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","風間","【風間】「…<03>…<03>…<03>…<03>」<01>","【风间】「……<03>……<03>……<03>……<03>」<01>"
"18651","pm:static:photonmelodies11.rio.004:1015106108:00244199","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","武","【武】「で、<03>正解はどうなんですか？」<01>","【武】「那么，<03>正确答案到底是什么？」<01>"
"18652","pm:static:photonmelodies11.rio.004:1015106108:00244297","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「正解？　なんのことだ？」<01>","【宗像】「正确答案？　你在说什么？」<01>"
"18653","pm:static:photonmelodies11.rio.004:1015106108:00244399","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","武","【武】「え？　いや、<03>オレが来るかどうかを賭けてたんですよね？」<01>","【武】「诶？　不是，<03>你们是在赌我会不会来，对吧？」<01>"
"18654","pm:static:photonmelodies11.rio.004:1015106108:00244563","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「ああその事か…<03>…<03>嘘だ」<01>","【宗像】「哦，你说那件事啊……<03>……<03>那是骗你的」<01>"
"18655","pm:static:photonmelodies11.rio.004:1015106108:00244699","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","はい？<01>","什么？<01>"
"18656","pm:static:photonmelodies11.rio.004:1015106108:00244731","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","風間","【風間】「賭けていたのは、<03>白銀くんが私と美冴さんのどちらが勝ったと言うか…<03>…<03>そのことだったの」<01>","【风间】「我们赌的是，<03>白银同学会说我和美冴谁赢了……<03>……<03>就是这件事」<01>"
"18657","pm:static:photonmelodies11.rio.004:1015106108:00244981","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","武","【武】「…<03>…<03>よくわからないんですけど」<01>","【武】「……<03>……<03>我还是没太明白」<01>"
"18658","pm:static:photonmelodies11.rio.004:1015106108:00245107","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「すまないが、<03>これ以上簡単に説明する方法は見つからないな」<01>","【宗像】「抱歉，<03>我实在想不到还能怎么解释得更简单了」<01>"
"18659","pm:static:photonmelodies11.rio.004:1015106108:00245319","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","武","【武】「あの…<03>…<03>素直にオレが来るかどうかを賭ければよかったんじゃないかと。
どうしてそんな奇妙な賭けをしたのかが――」<01>","【武】「那个……<03>……<03>直接赌我会不会来不就好了吗。
我不明白你们为什么要打这么奇怪的赌——」<01>"
"18660","pm:static:photonmelodies11.rio.004:1015106108:00245697","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「そんなものがどうして賭けになるんだ？　おまえが来るのは当たり前だろう？」<01>","【宗像】「那种事怎么可能赌得起来？　你会来不是理所当然的吗？」<01>"
"18661","pm:static:photonmelodies11.rio.004:1015106108:00245995","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","武","【武】「は？」<01>","【武】「哈？」<01>"
"18662","pm:static:photonmelodies11.rio.004:1015106108:00246053","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","風間","【風間】「あのまま白銀くんが逃げ去ってもう現れないなんてことは絶対にないと、<03>美冴さんが言うものだから…<03>…<03>」<01>","【风间】「因为美冴说，白银同学绝不可能就那样逃走，再也不出现，<03>所以……<03>……<03>」<01>"
"18663","pm:static:photonmelodies11.rio.004:1015106108:00246505","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","…<03>…<03>…<03>…<03>。<01>","……<03>……<03>……<03>……<03>。<01>"
"18664","pm:static:photonmelodies11.rio.004:1015106108:00246543","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","風間","【風間】「ああ…<03>…<03>言われてみればそうねって、<03>私も考えて…<03>…<03>それで今のような話になったのよ」<01>","【风间】「啊……<03>……<03>听她这么一说，我也觉得确实如此，<03>于是……<03>……<03>就有了刚才那场赌局」<01>"
"18665","pm:static:photonmelodies11.rio.004:1015106108:00246899","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","武","【武】「えっと…<03>…<03>どうして来るのが当然なんて…<03>…<03>」<01>","【武】「那个……<03>……<03>为什么会觉得我来是理所当然的……<03>……<03>」<01>"
"18666","pm:static:photonmelodies11.rio.004:1015106108:00247095","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「現に来ただろう？　どうせ適当な理由をつけて…<03>…<03>そうだな、<03>自分の選んだ水着がどうかと感想を聞くとか…<03>…<03>どうだ？」<01>","【宗像】「你不是已经来了吗？　反正肯定会随便找个借口……<03>……<03>比如说，<03>来问问自己挑的泳衣怎么样……<03>……<03>对吧？」<01>"
"18667","pm:static:photonmelodies11.rio.004:1015106108:00247643","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","うげ…<03>…<03>。<01>","呃……<03>……<03>。<01>"
"18668","pm:static:photonmelodies11.rio.004:1015106108:00247679","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","武","【武】「…<03>…<03>じゃあもしかして、<03>さっきオレが来たとき意外そうな顔をしていたのは…<03>…<03>」<01>","【武】「……<03>……<03>这么说，<03>刚才我来的时候，你一脸意外……<03>……<03>」<01>"
"18669","pm:static:photonmelodies11.rio.004:1015106108:00247955","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","風間","【風間】「美冴さんはとぼけるのが得意だから…<03>…<03>」<01>","【风间】「美冴很擅长装糊涂……<03>……<03>」<01>"
"18670","pm:static:photonmelodies11.rio.004:1015106108:00248143","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","ガボーン！！<01>","嘎嘣！！<01>"
"18671","pm:static:photonmelodies11.rio.004:1015106108:00248187","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","み、<03>見透かされてた～～～～！！<01>","被、<03>被彻底看穿了～～～～！！<01>"
"18672","pm:static:photonmelodies11.rio.004:1015106108:00248285","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「さあて、<03>祷子…<03>…<03>覚悟はいいか？」<01>","【宗像】「那么，<03>祷子……<03>……<03>做好心理准备了吗？」<01>"
"18673","pm:static:photonmelodies11.rio.004:1015106108:00248455","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","風間","【風間】「やっぱり賭けなんてやめておけばよかった…<03>…<03>美冴さんに敵うわけがないんだもの…<03>…<03>」<01>","【风间】「果然一开始就不该打什么赌……<03>……<03>我根本不可能赢得了美冴……<03>……<03>」<01>"
"18674","pm:static:photonmelodies11.rio.004:1015106108:00248721","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「今更そんなことを言っても、<03>見逃すことはできないな」<01>","【宗像】「事到如今才说这种话，<03>我可不能放过你」<01>"
"18675","pm:static:photonmelodies11.rio.004:1015106108:00248921","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","…<03>…<03>何を言ってるんだ？<01>","……<03>……<03>她们在说什么？<01>"
"18676","pm:static:photonmelodies11.rio.004:1015106108:00249017","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","武","【武】「あの、<03>どういうことですか？」<01>","【武】「那个，<03>这是怎么回事？」<01>"
"18677","pm:static:photonmelodies11.rio.004:1015106108:00249123","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「祷子には罰ゲームを受けて貰う。
もちろん協力してもらうぞ、<03>白銀」<01>","【宗像】「祷子得接受惩罚游戏。
当然也要你来帮忙，<03>白银」<01>"
"18678","pm:static:photonmelodies11.rio.004:1015106108:00249455","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","武","【武】「罰ゲーム！？　協力って…<03>…<03>」<01>","【武】「惩罚游戏！？　帮忙是指……<03>……<03>」<01>"
"18679","pm:static:photonmelodies11.rio.004:1015106108:00249637","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","宗像","【宗像】「さあ、<03>祷子。
私だって、<03>祷子にこんな真似はさせたくないんだ…<03>…<03>」<01>","【宗像】「来吧，<03>祷子。
其实就连我，<03>也不想让祷子做这种事……<03>……<03>」<01>"
"18680","pm:static:photonmelodies11.rio.004:1015106108:00249885","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","風間","【風間】「嘘言わないでください。
まったく…<03>…<03>白銀くん、<03>これを」<01>","【风间】「请别说谎。
真是的……<03>……<03>白银同学，<03>给你这个」<01>"
"18681","pm:static:photonmelodies11.rio.004:1015106108:00250109","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","","…<03>…<03>…<03>…<03>日焼け止めクリーム？<01>","……<03>……<03>……<03>……<03>防晒霜？<01>"
"18682","pm:static:photonmelodies11.rio.004:1015106108:00250179","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1015106108","風間","【風間】「それを…<03>…<03>私に塗って頂けますか？」<01>","【风间】「可以请你……<03>……<03>帮我涂上吗？」<01>"
