"call_order","id","rio_file","scene","speaker_jp","jp_text","cn_text"
"3679","pf:static:photonflowers11.rio.002:1602830768:00124723","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","あ…<03>…<03>。<01>","啊……"
"3680","pf:static:photonflowers11.rio.002:1602830768:00124761","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「はい、<03>おめでとう」<01>","麻理茉【来，恭喜毕业】"
"3681","pf:static:photonflowers11.rio.002:1602830768:00124853","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","純夏","【純夏】「ありがとう…<03>…<03>ございます」<01>","纯夏【谢……谢谢老师】"
"3682","pf:static:photonflowers11.rio.002:1602830768:00124967","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「どうしたのー？　晴れの門出でしょ？」<01>","麻理茉【怎么了？这不是值得庆祝的新起点吗？】"
"3683","pf:static:photonflowers11.rio.002:1602830768:00125143","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","…<03>…<03>…<03>…<03>。<01>","…………"
"3684","pf:static:photonflowers11.rio.002:1602830768:00125181","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","純夏のやつ、<03>元気がないな。<01>","纯夏那家伙，一点精神都没有。"
"3685","pf:static:photonflowers11.rio.002:1602830768:00125277","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","きっと…<03>…<03>オレのせいだ。<01>","一定……是因为我。"
"3686","pf:static:photonflowers11.rio.002:1602830768:00125363","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","…<03>…<03>…<03>…<03>ごめんな…<03>…<03>ごめんな。<01>","…………对不起……对不起。"
"3687","pf:static:photonflowers11.rio.002:1602830768:00125493","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「柏木晴子さん」<01>","麻理茉【柏木晴子同学】"
"3688","pf:static:photonflowers11.rio.002:1602830768:00125589","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","柏木","【柏木】「はいっ！」<01>","柏木【到！】"
"3689","pf:static:photonflowers11.rio.002:1602830768:00125653","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","純夏…<03>…<03>…<03>…<03>。<01>","纯夏…………"
"3690","pf:static:photonflowers11.rio.002:1602830768:00125701","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「榊千鶴さん」<01>","麻理茉【榊千鹤同学】"
"3691","pf:static:photonflowers11.rio.002:1602830768:00125791","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","千鶴","【千鶴】「はい！」<01>","千鹤【到！】"
"3692","pf:static:photonflowers11.rio.002:1602830768:00125849","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","くそっ…<03>…<03>今すぐにでもコイツを渡してしまいたい。<01>","可恶……我真想现在立刻就把这个交给她。"
"3693","pf:static:photonflowers11.rio.002:1602830768:00126045","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","でもそれじゃ、<03>意味ないから。<01>","但那样一来，就没有意义了。"
"3694","pf:static:photonflowers11.rio.002:1602830768:00126155","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","オレのワガママでこんな時まで引っ張った意味がないから…<03>…<03>もう少しだけ…<03>…<03>我慢してくれ。<01>","那样就辜负了我任性地把事情一直拖到今天的用意……再忍耐一小会儿吧。"
"3695","pf:static:photonflowers11.rio.002:1602830768:00126493","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「珠瀬壬姫さん」<01>","麻理茉【珠濑壬姬同学】"
"3696","pf:static:photonflowers11.rio.002:1602830768:00126579","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","壬姫","【壬姫】「はいっ！」<01>","壬姬【到！】"
"3697","pf:static:photonflowers11.rio.002:1602830768:00126633","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","――クラス全員に卒業証書が渡った。<01>","——全班都拿到了毕业证书。"
"3698","pf:static:photonflowers11.rio.002:1602830768:00126759","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","これでもう、<03>まりもちゃんの最後の話を残すだけになったな…<03>…<03>。<01>","这样一来，就只剩听小麻最后讲话了……"
"3699","pf:static:photonflowers11.rio.002:1602830768:00126937","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","とうとう…<03>…<03>終わるんだ。<0A>白陵での３年間が…<03>…<03>。<01>","终于……要结束了。在白陵度过的三年……"
"3700","pf:static:photonflowers11.rio.002:1602830768:00127177","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「――さて、<03>最後にもうひとり…<03>…<03>」<01>","麻理茉【——那么，最后还有一个人……】"
"3701","pf:static:photonflowers11.rio.002:1602830768:00127325","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","武","【武】「え…<03>…<03>？」<01>","武【咦……？】"
"3702","pf:static:photonflowers11.rio.002:1602830768:00127389","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","もうひとり…<03>…<03>？<01>","还有一个人……？"
"3703","pf:static:photonflowers11.rio.002:1602830768:00127483","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「みんなには大切なクラスメイトが残っているわよね？」<01>","麻理茉【大家还有一位重要的同班同学，对吧？】"
"3704","pf:static:photonflowers11.rio.002:1602830768:00127721","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","千鶴・壬姫・慧・尊人・柏木","【千鶴・壬姫・慧・尊人・柏木】「――！！」<0A>","千鹤·壬姬·慧·尊人·柏木【——！！】"
"3705","pf:static:photonflowers11.rio.002:1602830768:00127813","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","クラスのみんな","【クラスのみんな】「――！」<01>","全班同学【——！】"
"3706","pf:static:photonflowers11.rio.002:1602830768:00127895","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","…<03>…<03>…<03>…<03>。<01>","…………"
"3707","pf:static:photonflowers11.rio.002:1602830768:00127933","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","それって…<03>…<03>もしかして…<03>…<03>。<01>","她说的……难道是……"
"3708","pf:static:photonflowers11.rio.002:1602830768:00128031","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「…<03>…<03>どうぞお入りください」<01>","麻理茉【……请进】"
"3709","pf:static:photonflowers11.rio.002:1602830768:00128159","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","武","【武】「――えッ！？」<01>","武【——咦！？】"
"3710","pf:static:photonflowers11.rio.002:1602830768:00128221","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","――まさかっ！？<01>","——难道！？"
"3711","pf:static:photonflowers11.rio.002:1602830768:00128271","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","月詠","【月詠】「失礼致します…<03>…<03>」<01>","月咏【打扰了……】"
"3712","pf:static:photonflowers11.rio.002:1602830768:00128397","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","武","【武】「あ…<03>…<03>…<03>…<03>」<0A>","武【啊…………】"
"3713","pf:static:photonflowers11.rio.002:1602830768:00128463","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","純夏","【純夏】「あ…<03>…<03>…<03>…<03>」<01>","纯夏【啊…………】"
"3714","pf:static:photonflowers11.rio.002:1602830768:00128531","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","武","【武】「え…<03>…<03>？」<01>","武【咦……？】"
"3715","pf:static:photonflowers11.rio.002:1602830768:00128595","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","純夏","【純夏】「あ…<03>…<03>」<01>","纯夏【啊……】"
"3716","pf:static:photonflowers11.rio.002:1602830768:00128657","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","月詠","【月詠】「皆様ご無沙汰致しております。<0A>本日はご卒業おめでとうございます」<01>","月咏【许久未见，各位。恭喜大家今天毕业】"
"3717","pf:static:photonflowers11.rio.002:1602830768:00128943","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","…<03>…<03>…<03>…<03><01>","…………"
"3718","pf:static:photonflowers11.rio.002:1602830768:00128979","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","…<03>…<03>。<01>","……"
"3719","pf:static:photonflowers11.rio.002:1602830768:00129003","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","そうだよな…<03>…<03>冥夜本人がここに来るわけない。<01>","也是啊……冥夜本人不可能来这里。"
"3720","pf:static:photonflowers11.rio.002:1602830768:00129167","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","来たって、<03>オレ達の前に顔を出すわけはない。<01>","即使来了，也不可能出现在我们面前。"
"3721","pf:static:photonflowers11.rio.002:1602830768:00129353","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","それが…<03>…<03>約束なんだから。<01>","因为……这就是我们的约定。"
"3722","pf:static:photonflowers11.rio.002:1602830768:00129469","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","あいつが、<03>自分からその約束を破ることは…<03>…<03>絶対に…<03>…<03>ないよな。<01>","她绝对……不会主动违背那个约定。"
"3723","pf:static:photonflowers11.rio.002:1602830768:00129681","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「残念ながら、<03>御剣さんは今日来られなかったけど、<03>でも、<03>ほら…<03>…<03>」<01>","麻理茉【很遗憾，御剑同学今天没能过来。不过，你们看……】"
"3724","pf:static:photonflowers11.rio.002:1602830768:00129957","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","武","【武】「…<03>…<03>…<03>…<03>」<01>","武【…………】"
"3725","pf:static:photonflowers11.rio.002:1602830768:00130023","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「…<03>…<03>卒業証書は…<03>…<03>こうして、<03>ちゃんとあるのよ」<01>","麻理茉【……她的毕业证书……也像这样，好好地在这里】"
"3726","pf:static:photonflowers11.rio.002:1602830768:00130223","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","まりもちゃん…<03>…<03><01>","小麻……"
"3727","pf:static:photonflowers11.rio.002:1602830768:00130279","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","壬姫","【壬姫】「つっ…<03>…<03>月詠さんっ！」<01>","壬姬【月……月咏小姐！】"
"3728","pf:static:photonflowers11.rio.002:1602830768:00130379","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","月詠","【月詠】「…<03>…<03>珠瀬様」<01>","月咏【……珠濑小姐】"
"3729","pf:static:photonflowers11.rio.002:1602830768:00130467","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","壬姫","【壬姫】「冥夜ちゃんは…<03>…<03>冥夜ちゃんは…<03>…<03>元気ですかー？」<01>","壬姬【冥夜……冥夜她……过得好吗？】"
"3730","pf:static:photonflowers11.rio.002:1602830768:00130627","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","月詠","【月詠】「はい、<03>お忙しい日々を過ごしておられますが、<03>益々ご健勝でございます」<01>","月咏【是的。她虽然每日事务繁忙，但身体愈发康健】"
"3731","pf:static:photonflowers11.rio.002:1602830768:00130909","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","…<03>…<03>そうか。元気にやってるのか。<01>","……这样啊。她过得很好啊。"
"3732","pf:static:photonflowers11.rio.002:1602830768:00131023","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","よかった…<03>…<03>。<01>","太好了……"
"3733","pf:static:photonflowers11.rio.002:1602830768:00131071","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「…<03>…<03>では月詠さん、<03>これを御剣冥夜さんにお渡しください」<01>","麻理茉【……那么月咏小姐，请把这个转交给御剑冥夜同学】"
"3734","pf:static:photonflowers11.rio.002:1602830768:00131371","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","月詠","【月詠】「謹んでお預かり致します…<03>…<03>神宮司教諭のご配慮…<03>…<03>我が主に代わって感謝致します」<01>","月咏【我谨慎重代为收下……对于神宫司老师的用心，我谨代吾主致谢】"
"3735","pf:static:photonflowers11.rio.002:1602830768:00131691","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「いえ…<03>…<03>御剣さんも、<03>私の教え子ですから」<01>","麻理茉【不必……御剑同学也是我的学生】"
"3736","pf:static:photonflowers11.rio.002:1602830768:00131939","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","月詠","【月詠】「神宮司教諭…<03>…<03>」<01>","月咏【神宫司老师……】"
"3737","pf:static:photonflowers11.rio.002:1602830768:00132047","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","壬姫","【壬姫】「月詠さん…<03>…<03>冥夜ちゃんに…<03>…<03>おめでとうって…<03>…<03>伝えてください」<01>","壬姬【月咏小姐……请替我们……向冥夜说一声……恭喜毕业】"
"3738","pf:static:photonflowers11.rio.002:1602830768:00132315","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","月詠","【月詠】「…<03>…<03>かしこまりました」<01>","月咏【……遵命】"
"3739","pf:static:photonflowers11.rio.002:1602830768:00132419","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","どこからともなく拍手が…<03>…<03>。<01>","不知从哪里响起了掌声……"
"3740","pf:static:photonflowers11.rio.002:1602830768:00132509","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","冥夜がこの学園にいた時間は…<03>…<03>時間にすれば短かったけど、<03>みんなの中にはちゃんと残ったんだな。<01>","冥夜待在这所学园的时间……虽然很短，却确确实实留在了大家心中。"
"3741","pf:static:photonflowers11.rio.002:1602830768:00132845","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","友達として…<03>…<03>嬉しくて、<03>ちょっと誇らしいぜ。<01>","作为她的朋友……我很高兴，也有点自豪。"
"3742","pf:static:photonflowers11.rio.002:1602830768:00133097","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","月詠","【月詠】「みなさま、<03>ありがとうございます…<03>…<03>…<03>…<03>神宮司教諭、<03>しばしお時間を頂けないでしょうか？」<01>","月咏【感谢各位…………神宫司老师，能否再给我一点时间？】"
"3743","pf:static:photonflowers11.rio.002:1602830768:00133443","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「え…<03>…<03>？」<01>","麻理茉【咦……？】"
"3744","pf:static:photonflowers11.rio.002:1602830768:00133511","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","月詠","【月詠】「御剣財閥前当主、<03>御剣雷電様より皆様に、<03>ささやかながらお祝いの品を預かって参りました」<01>","月咏【御剑财阀前任当主御剑雷电大人，托我为各位带来了一份小小的贺礼】"
"3745","pf:static:photonflowers11.rio.002:1602830768:00133887","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","尊人","【尊人】「お祝い？」<01>","尊人【贺礼？】"
"3746","pf:static:photonflowers11.rio.002:1602830768:00133949","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","月詠","【月詠】「あなた達…<03>…<03>」<01>","月咏【你们几个……】"
"3747","pf:static:photonflowers11.rio.002:1602830768:00134029","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","神代・巴・戎","【神代・巴・戎】「はーい！」<01>","神代·巴·戎【是——！】"
"3748","pf:static:photonflowers11.rio.002:1602830768:00134129","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「あ、<03>あの…<03>…<03>これは何でしょうか？」<01>","麻理茉【请、请问……这是什么？】"
"3749","pf:static:photonflowers11.rio.002:1602830768:00134271","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","月詠","【月詠】「短い間ではございましたが、<03>皆様と冥夜様が轡を並べ共に学んだ記念にと…<03>…<03>金貨でございます」<01>","月咏【虽只有短短一段时日，但这是为纪念各位与冥夜大人并肩共学而制作的……金币】"
"3750","pf:static:photonflowers11.rio.002:1602830768:00134691","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも・壬姫・尊人・柏木","【まりも・壬姫・尊人・柏木】「ええ～～～～～～～！？」<01>","麻理茉·壬姬·尊人·柏木【咦～～～～～～～！？】"
"3751","pf:static:photonflowers11.rio.002:1602830768:00134847","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","月詠","【月詠】「さ、<03>皆様にお配りして差し上げなさい」<01>","月咏【去，把金币分发给各位】"
"3752","pf:static:photonflowers11.rio.002:1602830768:00135027","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","神代・巴・戎","【神代・巴・戎】「わかりましたー！」<01>","神代·巴·戎【明白——！】"
"3753","pf:static:photonflowers11.rio.002:1602830768:00135145","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","記念金貨って…<03>…<03>…<03>…<03>御剣財閥らしいというか何というか…<03>…<03>。<01>","纪念金币啊…………该说真有御剑财阀的风格，还是什么呢……"
"3754","pf:static:photonflowers11.rio.002:1602830768:00135403","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","神代・巴・戎","【神代・巴・戎】「…<03>…<03>…<03>…<03>」<01>","神代·巴·戎【…………】"
"3755","pf:static:photonflowers11.rio.002:1602830768:00135511","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","武","【武】「…<03>…<03>…<03>…<03>ありがとう」<01>","武【…………谢谢】"
"3756","pf:static:photonflowers11.rio.002:1602830768:00135595","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","…<03>…<03>「白陵大学付属柊学園　三年Ｂ組　御学友記念金貨」だってよ。<01>","……上面写着“白陵大学附属柊学园　三年B班　同窗纪念金币”。"
"3757","pf:static:photonflowers11.rio.002:1602830768:00135889","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","ご丁寧に名前とロットナンバーまで細かい文字でキッチリ彫り込まれてらあ…<03>…<03>。<0A>手間かけやがって…<03>…<03>。<01>","他们甚至还特意用细小的字，把姓名和批次编号都工工整整地刻了上去……还真肯花功夫……"
"3758","pf:static:photonflowers11.rio.002:1602830768:00136355","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","月詠","【月詠】「神宮司教諭も、<03>遠慮などなさらず…<03>…<03>ぜひお受け取りくださいまし」<01>","月咏【神宫司老师也请不必客气……务必收下】"
"3759","pf:static:photonflowers11.rio.002:1602830768:00136595","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「で、<03>でも…<03>…<03>こんな高価なもの…<03>…<03>」<01>","麻理茉【可、可是……这么贵重的东西……】"
"3760","pf:static:photonflowers11.rio.002:1602830768:00136777","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","月詠","【月詠】「以前冥夜様が申しておりました…<03>…<03>物の価値というものは金額ではなく、<03>それを最後に手にした者が決めるのだと…<03>…<03>」<01>","月咏【冥夜大人以前曾经说过……物品的价值不在于价格，而应由最终得到它的人来决定……】"
"3761","pf:static:photonflowers11.rio.002:1602830768:00137211","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「…<03>…<03>…<03>…<03>」<01>","麻理茉【…………】"
"3762","pf:static:photonflowers11.rio.002:1602830768:00137281","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","月詠","【月詠】「あなた様がこれを高価なものだとお感じになられたのでしたら、<03>冥夜様もさぞお喜びになるでしょう」<01>","月咏【倘若您觉得它十分贵重，冥夜大人想必也会非常高兴】"
"3763","pf:static:photonflowers11.rio.002:1602830768:00137649","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「はい…<03>…<03>では、<03>ありがたく頂戴致します」<01>","麻理茉【好的……那我就心怀感激地收下了】"
"3764","pf:static:photonflowers11.rio.002:1602830768:00137823","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","月詠","【月詠】「それでは、<03>私どもはこれにて失礼させて頂きます」<01>","月咏【那么，我们就先告辞了】"
"3765","pf:static:photonflowers11.rio.002:1602830768:00138023","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","武","【武】「…<03>…<03>…<03>…<03>」<01>","武【…………】"
"3766","pf:static:photonflowers11.rio.002:1602830768:00138089","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","月詠","【月詠】「…<03>…<03>」<01>","月咏【……】"
"3767","pf:static:photonflowers11.rio.002:1602830768:00138155","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","月詠さん…<03>…<03>。<01>","月咏……"
"3768","pf:static:photonflowers11.rio.002:1602830768:00138213","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","月詠","【月詠】「では、<03>皆様…<03>…<03>ごきげんよう…<03>…<03>…<03>…<03>」<01>","月咏【那么各位……就此别过…………】"
"3769","pf:static:photonflowers11.rio.002:1602830768:00138373","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","…<03>…<03>…<03>…<03>。<01>","…………"
"3770","pf:static:photonflowers11.rio.002:1602830768:00138411","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","…<03>…<03>危うく声をかけそうになっちまった。<01>","……我差点就忍不住叫住她了。"
"3771","pf:static:photonflowers11.rio.002:1602830768:00138581","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","今はダメだ、<03>その時じゃない。<01>","现在不行，还没到那个时候。"
"3772","pf:static:photonflowers11.rio.002:1602830768:00138691","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","そんなことをしたら、<03>月詠さんから冥夜にバッチリ報告が行って、<03>オレは女々しいヤツだと冥夜に笑われるだろう。<01>","真那么做，月咏肯定会把一切原原本本报告给冥夜，然后冥夜一定会笑我没出息。"
"3773","pf:static:photonflowers11.rio.002:1602830768:00139045","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","ただでさえ、<03>１度助けてもらったんだ、<03>男の意地にかけても、<03>それはできない。<01>","我本来就已经受过她一次帮助了。就算赌上男人的骨气，我也不能那么做。"
"3774","pf:static:photonflowers11.rio.002:1602830768:00139377","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","もしも…<03>…<03>もしも次にまた会うことがあったら…<03>…<03>。<01>","如果……如果以后还有机会再见……"
"3775","pf:static:photonflowers11.rio.002:1602830768:00139559","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","","そうだな…<03>…<03>その時は…<03>…<03>古い友達として、<03>一緒にこの学園で一時を過ごした仲間として、<03>お互いに笑い合おうな…<03>…<03>冥夜。<01>","是啊……到那时候……就让我们作为老朋友，作为曾在这所学园共同度过一段时光的同伴，一起相视而笑吧……冥夜。"
"3776","pf:static:photonflowers11.rio.002:1602830768:00139909","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「さて…<03>…<03>…<03>…<03>。<0A>これで、<03>みんながこの学園でするべき事は、<03>全て終わりました」<01>","麻理茉【好了…………大家在这所学园里应该做的事，到此已经全部结束了】"
"3777","pf:static:photonflowers11.rio.002:1602830768:00140255","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","千鶴・壬姫・慧・尊人・柏木","【千鶴・壬姫・慧・尊人・柏木】「…<03>…<03>…<03>…<03>」<01>","千鹤·壬姬·慧·尊人·柏木【…………】"
"3778","pf:static:photonflowers11.rio.002:1602830768:00140361","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「最後に、<03>私からみんなにお話をさせてね」<01>","麻理茉【最后，让我再对大家说几句话吧】"
"3779","pf:static:photonflowers11.rio.002:1602830768:00140581","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","武","【武】「…<03>…<03>…<03>…<03>」<01>","武【…………】"
"3780","pf:static:photonflowers11.rio.002:1602830768:00140647","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「みんなはこれから、<03>それぞれの道に進んでいくけど…<03>…<03>その道は決して平坦じゃないと思うの」<01>","麻理茉【今后大家会各自走上不同的道路……我想，那些道路绝不会平坦】"
"3781","pf:static:photonflowers11.rio.002:1602830768:00141033","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「そんなことはわかっていても、<03>いざ壁にぶつかると、<03>人は弱いものなのよ」<01>","麻理茉【即使早已明白这一点，真正撞上高墙时，人还是会变得软弱】"
"3782","pf:static:photonflowers11.rio.002:1602830768:00141421","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","武","【武】「…<03>…<03>…<03>…<03>」<01>","武【…………】"
"3783","pf:static:photonflowers11.rio.002:1602830768:00141487","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「でもね、<03>そこで諦める前に考えて欲しいの」<01>","麻理茉【可是，在那里放弃以前，我希望你们先想一想】"
"3784","pf:static:photonflowers11.rio.002:1602830768:00141739","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","純夏","【純夏】「…<03>…<03>…<03>…<03>」<01>","纯夏【…………】"
"3785","pf:static:photonflowers11.rio.002:1602830768:00141807","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「その壁を乗り越えた先には、<03>今まで歩いて来た以上の道がずーっと拓けているのよ」<01>","麻理茉【越过那道墙以后，前方会一直铺展着一条比你们迄今走过的路更长、更远的道路】"
"3786","pf:static:photonflowers11.rio.002:1602830768:00142159","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","千鶴","【千鶴】「…<03>…<03>…<03>…<03>」<01>","千鹤【…………】"
"3787","pf:static:photonflowers11.rio.002:1602830768:00142229","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「どれだけ壁があったって、<03>その先はそういうものなのよ」<01>","麻理茉【无论有多少道墙，墙后都是这样的】"
"3788","pf:static:photonflowers11.rio.002:1602830768:00142483","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","壬姫","【壬姫】「…<03>…<03>…<03>…<03>」<01>","壬姬【…………】"
"3789","pf:static:photonflowers11.rio.002:1602830768:00142547","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「だから、<03>諦める前に壁を登ってみて？　その先にあるものを見てからでも遅くはないわ」<01>","麻理茉【所以，在放弃以前先试着爬上那道墙，好吗？等亲眼看看墙后的东西，再作决定也不迟】"
"3790","pf:static:photonflowers11.rio.002:1602830768:00142977","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","慧","【慧】「…<03>…<03>…<03>…<03>」<01>","慧【…………】"
"3791","pf:static:photonflowers11.rio.002:1602830768:00143037","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「壁を乗り越えるために傷ついた身体は、<03>時間が癒してくれるわ…<03>…<03>それを信じてね」<01>","麻理茉【为了越过高墙而受伤的身体，时间会替你们治愈……请相信这一点】"
"3792","pf:static:photonflowers11.rio.002:1602830768:00143387","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","柏木","【柏木】「…<03>…<03>…<03>…<03>」<01>","柏木【…………】"
"3793","pf:static:photonflowers11.rio.002:1602830768:00143461","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1602830768","まりも","【まりも】「みんなに見て欲しいのは、<03>現在じゃなく、<03>未来なの」<01>","麻理茉【我希望大家注视的不是现在，而是未来】"
