call_order,id,egpack,scene,speaker_jp,jp_text,cn_text,review_status,audit_flags
2288,game_t02287,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「お、\wおう…\w…\w？　英雄って、\w俺はそんなご大層なもんじゃねぇよ」,「哦、哦……？英雄？我哪有那么了不起啊。」,OK,
2289,game_t02288,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「ははっ！　さすがは謙遜が美徳の日本式だな！」,「哈哈！真不愧是谦虚为美德的日本人！」,OK,
2290,game_t02289,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「紹介するぜ、\wみんな！　彼こそが第７次シアトル防衛戦の立役者・龍浪響中尉だ！」,「给大家介绍一下！这位就是第七次西雅图防卫战的大功臣·龙浪响中尉！」,OK,
2291,game_t02290,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「おおおぉぉぉ――！！」,「哦哦哦――！！」,OK,
2292,game_t02291,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「よろしくな、\w中尉！」,「中尉，请多关照！」,OK,
2293,game_t02292,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「貴方のお陰で生き延びることができたわ！」,「多亏了你我才能活下来！」,OK,
2294,game_t02293,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「あの敵中突破！　あれは本当に大したもんだった！　まったくもってクレイジーだったぜ！」,「那个敌阵突破！真是太厉害了！简直是疯狂！」,OK,
2295,game_t02294,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,こ、\wここでもかよ…\w…\wくぅ～…\w…\wいい加減にして欲しいぜ…\w…\w。,这、这里也这样啊……唔～……真受不了……。,OK,
2296,game_t02295,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「でも、\w新聞で見るより小さいのね！」,「不过，比报纸上看起来要小呢！」,OK,
2297,game_t02296,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「うるせぇ――！　てめぇらがデカイんだよ！」,「闭嘴——！是你们这帮家伙太壮了！」,OK,
2298,game_t02297,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「おおおぉぉぉ――！！」,「哦哦哦――！！」,OK,
2299,game_t02298,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「ふふふっ、\w捕まっちゃったわね」,「呵呵呵，被你逮住了呢。」,OK,
2300,game_t02299,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「…\w…\w凄い人気ですね」,「……真受欢迎啊。」,OK,
2301,game_t02300,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「…\w…\w…\w…\w」,「嗯……」,OK,
2302,game_t02301,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「い、\wいや、\wだから、\wあれは単純に俺の手柄という話ではなく…\w…\w」,「不、不是，所以说那并不是我一个人的功劳……」,OK,
2303,game_t02302,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,む…\w…\wだ、\w駄目だ…\w…\w。Ｓ－１１を隠匿していたことには触れちゃいけないんだった…\w…\w。,唔……不、不行……不能提到隐瞒S-11的事……。,OK,
2304,game_t02303,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,それが現在の日米両国の妥協点なんだから、\w絶対に掘り返してはいけない。,不，当然我们如果有机会，也绝不犹豫抱着大型炸弹突入敌阵。,OK,
2305,game_t02304,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「いや、\wもちろんオレたちだって機会があれば、\w大型爆弾を抱えて敵中侵入することに躊躇いはしないさ」,「不，当然我们如果有机会的话，也会毫不犹豫地抱着大型炸弹冲进敌阵的。」,OK,
2306,game_t02305,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「でも実際にやりきったのがタツナミよ！　それは素晴らしいことだわ！」,「但实际做到的是龙浪你！这太棒了！」,OK,
2307,game_t02306,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「は、\wはぁ…\w…\w」,「哈、哈……」,OK,
2308,game_t02307,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,複雑だよな…\w…\w。実際に現場の人間からは神宮司少佐の判断は評価されているわけだ。でも、\w日米関係を考えると、\w神宮司少佐を現場から切り離す以外の選択肢がなくなっていた。,复杂啊……。实际上现场的人对神宫司少佐的判断是给予肯定的。但是考虑到日美关系，除了将神宫司少佐从现场剥离之外，别无选择。,OK,
2309,game_t02308,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,日米両国が求めているのにも関わらず――,尽管日美两国都在寻求——,OK,
2310,game_t02309,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「ヒル中尉、\wご紹介頂きたく」,「希尔中尉，请帮我介绍一下。」,OK,
2311,game_t02310,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「おお、\wそうだな。…\w…\w龍浪中尉、\w紹介する。海兵戦術機隊のリリア・シェルベリ中尉だ」,「哦，对。……龙浪中尉，给你介绍一下。这是海军战术机队的莉莉娅·谢尔贝里中尉。」,OK,
2312,game_t02311,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,米国海兵隊…\w…\w。,美国海军陆战队……。,OK,
2313,game_t02312,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,美人だな～…\w…\w。でも気が強そう…\w…\wっていうか滅茶苦茶きつそう…\w…\w。,美人啊～……。不过看起来很强硬……不，是超级严厉……。,OK,
2314,game_t02313,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,こういうのが将来、\w駒木大尉みたいのになるんだろうな～…\w…\w。,这样的人将来会变成驹木上尉那样吧～……。,OK,
2315,game_t02314,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「遺憾ながら海兵戦術機隊は大海崩にてほぼ壊滅したため、\w彼女が現在の海兵戦術機隊のトップを務めている」,「遗憾的是，海军战术机队在大海崩中几乎全灭，所以她目前担任海军战术机队的最高指挥官。」,OK,
2316,game_t02315,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「初めまして、\w龍浪中尉。お会いできて光栄です」,「初次见面，龙浪中尉。很高兴见到您。」,OK,
2317,game_t02316,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「龍浪響中尉です。よろしくお願いします」,「我是龙浪响中尉。请多关照。」,OK,
2318,game_t02317,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「実はシェルべリ中尉も神宮司…\w…\wっと、\w帝国軍の世話になったことがあるとの話なんだ」,「其实谢尔贝里中尉也受过神宫司……呃，帝国军的照顾。」,OK,
2319,game_t02318,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「え？」,「诶？」,OK,
2320,game_t02319,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「はい、\w神宮司少佐には大海崩後、\w塩原を放浪中に回収していただきました」,「是的，大海崩后，我在盐原流浪时被神宫司少佐回收了。」,OK,
2321,game_t02320,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「塩原を…\w…\w」,「盐原……」,OK,
2322,game_t02321,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,放浪中に回収…\w…\w…\w…\wこの人も…\w…\w。,流浪中回收……这个人也……。,OK,
2323,game_t02322,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「…\w…\w私はＪＦＫの生き残りです」,「……我是JFK的幸存者。」,OK,
2324,game_t02323,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「っ…\w…\w！？」,「唔……！？」,OK,
2325,game_t02324,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,空母ジョン・Ｆ・ケネディ…\w…\w！,航母约翰·F·肯尼迪……！,OK,
2326,game_t02325,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,聞いたことがある。ハワイとオーストラリアの間で座礁した空母…\w…\w。,听说过。在夏威夷和澳大利亚之间搁浅的航母……。,OK,
2327,game_t02326,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,確かＢＥＴＡの襲撃を受けて、\wひとりの生還者を残して全滅したと…\w…\w。,记得是受到BETA袭击，只剩一人幸存，全员阵亡……。,OK,
2328,game_t02327,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「あのＪＦＫの…\w…\w…\w…\w」,「那艘JFK的…………」,OK,
2329,game_t02328,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,そうか…\w…\wこの人が…\w…\w…\w…\w。,是吗……这个人就是…………。,OK,
2330,game_t02329,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「当時はまだ日米臨時編成軍の時代でしたが…\w…\w。少佐に拾われなければ、\w私は塩原で干涸らびていたでしょうね」,「当时还是日美临时编成军的时代……。如果没有被少佐捡到，我大概会在盐原干涸而死吧。」,OK,
2331,game_t02330,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「…\w…\w自分は米軍に救助されました。そうでなければ、\w砂漠で干涸らびていたでしょう…\w…\w境遇が似ていますね」,「……我是被美军救助的。否则就会在沙漠中干涸而死……我们的境遇很像呢。」,OK,
2332,game_t02331,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「いいえ、\w似てなどいませんよ。そんなわけありません」,「不，并不像。怎么会呢。」,OK,
2333,game_t02332,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「っ…\w…\w」,「嗯……」,OK,
2334,game_t02333,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「３０００キロ以上を踏破した中尉と同じと言われては、\w立つ瀬がありません」,「被说成和跋涉了3000公里以上的中尉一样，我无地自容。」,OK,
2335,game_t02334,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「あ、\wああ…\w…\w」,「啊、啊……」,OK,
2336,game_t02335,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,そういう意味か。,原来是这个意思啊。,OK,
2337,game_t02336,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「しかしそうは言っても、\w俺には仲間がいましたから。中尉はおひとりだったわけですし――」,「但是话虽这么说，我还有同伴。而中尉您却是独自一人——」,OK,
2338,game_t02337,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,あれ…\w…\w？　仲間？,咦……？同伴？,OK,
2339,game_t02338,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,そういえば、\w救助されたとき、\w俺と一緒にいたのは柚香だけだった…\w…\wその筈だ。,说起来，被救的时候，和我在一起的就只有柚香……应该是这样才对。,OK,
2340,game_t02339,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,じゃあ、\w浅葱はどうした？,那么，浅葱呢？,OK,
2341,game_t02340,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「殺して…\w…\w殺して…\w…\wお願い…\w…\w」,「杀了我……杀了我……求求你……」,OK,
2342,game_t02341,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,まさか…\w…\w。,难道……。,OK,
2343,game_t02342,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,いや、\wそんな…\w…\w。,不，不会吧……。,OK,
2344,game_t02343,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「しかし、\w私達は――」,「但是，我们——」,OK,
2345,game_t02344,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,――ハッ！！,哈！！,OK,
2346,game_t02345,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「中尉を救ってくれたお仲間に感謝しなくてはいけませんね。第７次防衛戦では中尉がいなければ大変なことになっていましたでしょうから――」,「必须感谢救中尉您的那群同伴啊。因为如果没有中尉，第七次防卫战就要出大事了吧——」,OK,
2347,game_t02346,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「あ、\wああ…\w…\wいえ、\wそ、\wそれほどのことでも…\w…\w」,「啊、啊啊……不，也、也没那么夸张……」,OK,
2348,game_t02347,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,目の前に集中しろ…\w…\w。,集中注意力在眼前……。,OK,
2349,game_t02348,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「ですが一言だけ申し上げたく思います。――衛士は生きて帰らなければならない」,「但我有一句话想说。――卫士必须活着回来。」,OK,
2350,game_t02349,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「…\w…\w…\w…\w」,「嗯……」,OK,
2351,game_t02350,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「第７次防衛戦での、\w中尉の選択は結果として正解だったと思います。…\w…\wですが、\wそれはあくまでも結果が良かっただけ」,「我认为中尉在第七次防卫战中的选择，结果上是正确的。……但那只不过是因为结果好罢了。」,OK,
2352,game_t02351,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「お、\wおい…\w…\w」,「喂、喂……」,OK,
2353,game_t02352,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「あの瞬間、\wあなたが生還することを考えていなかったとしたら――」,「如果那一刻，你并没有考虑生还的话——」,OK,
2354,game_t02353,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「――あなたの行動は褒められる様な話じゃない。…\w…\wあまり勘違いしないほうがいいわ。増長すれば足を掬われるわよ」,「――你的行为可不是什么值得表扬的事。……劝你别太误会了。要是得意忘形的话，可是会栽跟头的。」,OK,
2355,game_t02354,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「やめてくれシェルベリ中尉。オレは中尉と龍浪中尉を喧嘩させるために引きあわせたのではないぞ」,「住手，谢尔贝利中尉。我可不是为了让中尉你和龙浪中尉吵架才介绍你们认识的。」,OK,
2356,game_t02355,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「失礼しました。…\w…\wですが、\w本音です」,「失礼了。……不过，这是我的真心话。」,OK,
2357,game_t02356,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「シェルべリ中尉――」,「谢尔贝利中尉——」,OK,
2358,game_t02357,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「――いえ、\wいいんです。シェルべリ中尉の仰るとおりです。自分でも無茶だったと反省しています」,「——不，没关系。谢尔贝利中尉说得对。我自己也反省了，那太乱来了。」,OK,
2359,game_t02358,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「…\w…\w…\w…\w」,「嗯……」,OK,
2360,game_t02359,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「仕方がない状況だったとはいえ、\w思い返して考えてみると他にも方法があったのではないかと思います」,「虽说当时是迫不得已，但回想起来，我觉得或许还有其他办法。」,OK,
2361,game_t02360,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「…\w…\w生命を粗末にする人は嫌いよ」,「……我讨厌糟蹋生命的人。」,OK,
2362,game_t02361,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「忠告感謝します。…\w…\w肝に命じますよ」,「谢谢忠告。……我会铭记在心的。」,OK,
2363,game_t02362,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,この人は俺と同じような経験をしている…\w…\w。,这个人有着和我相似的经历……。,OK,
2364,game_t02363,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,絶望の中で歩き続けることの厳しさを知っている…\w…\w。だから――,她知道在绝望中继续前行的严酷……所以——,OK,
2365,game_t02364,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「…\w…\w思ったより殊勝なのね」,「……比我想象的要懂事呢。」,OK,
2366,game_t02365,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「シェルべリ中尉、\wいい加減にしてくれ」,「谢尔贝利中尉，适可而止吧。」,OK,
2367,game_t02366,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「ヒル中尉、\w問題はないですよ、\w本当に。他に自分に対して思うことがあったら、\wぜひ聞かせてください」,「希尔中尉，没问题，真的。如果您对我还有什么看法，请务必告诉我。」,OK,
2368,game_t02367,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,この人の言っていることは正しい。そして、\w単に衛士としての義務を述べているだけでもない。,这个人说的话是正确的。而且，她并不只是在陈述卫士的义务。,OK,
2369,game_t02368,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,死の淵から生還したこの人は、\w生に執着することに大きな意味を見出しているんだ。,从死亡深渊归来的人，对执着于生有着重大意义。,OK,
2370,game_t02369,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「…\w…\wであればお言葉に甘えて。…\w…\w謙遜は美徳かもしれないけど、\w発言できる権利を手に入れたのに言葉を発しない人間も私は嫌いよ」,「……既然如此，那我就恭敬不如从命了。……谦虚或许是美德，但我也讨厌那些明明获得了发言权却一言不发的人。」,OK,
2371,game_t02370,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「…\w…\w…\w…\w」,「嗯……」,OK,
2372,game_t02371,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「どういう意味でしょうか…\w…\w？」,「您这是什么意思……？」,OK,
2373,game_t02372,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「…\w…\w世の中を変えられるのは選ばれた一部の人間の発言だけなのよ。大多数の人間は、\wその資格を持てないまま生きていくしかないの」,「……能改变世界的，只有被选中的少数人的发言。大多数人只能在不具备这种资格的情况下活下去。」,OK,
2374,game_t02373,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「…\w…\w…\w…\w」,「嗯……」,OK,
2375,game_t02374,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「あなたも世界とひとりで向き合ったんでしょ？　それなら…\w…\w」,「你也曾独自面对世界吧？那么……」,OK,
2376,game_t02375,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,…\w…\wそれなら？,那又怎样？,OK,
2377,game_t02376,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「…\w…\wこれで失礼するわ」,「……那我就告辞了。」,OK,
2378,game_t02377,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「あ…\w…\wえ？」,「啊……诶？」,OK,
2379,game_t02378,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「これ以上は補足にしかならないから。さすがにヒル中尉の面目を潰すわけにはいかないもの」,「再说下去也只是补充说明罢了。毕竟我不能让希尔中尉下不来台。」,OK,
2380,game_t02379,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「龍浪中尉、\w話を聞いてくれてありがとう。ヒル中尉も」,「龙浪中尉，感谢你听我说这些。希尔中尉也是。」,OK,
2381,game_t02380,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「…\w…\w…\w…\w」,「嗯……」,OK,
2382,game_t02381,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「龍浪中尉、\wまた会いましょう」,「龙浪中尉，后会有期。」,OK,
2383,game_t02382,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「あ…\w…\w了解です！」,「啊……明白！」,OK,
2384,game_t02383,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「すまない、\w龍浪中尉。普段はもっとさっぱりした奴なのだが…\w…\w」,「抱歉，龙浪中尉。她平时其实更干脆利落的……」,OK,
2385,game_t02384,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「気にしないでくださいよ、\wヒル中尉。…\w…\w貴重な話だったと思ってますので」,「别在意，希尔中尉。……我觉得那是很宝贵的一番话。」,OK,
2386,game_t02385,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,リリア・シェルベリ中尉って言ったよな。俺より先行して似たような経験を積んだ米国人か…\w…\w。,你刚才说莉莉亚·谢尔贝莉中尉吧。比我更早经历过类似事情的美国人吗……。,OK,
2387,game_t02386,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「それじゃあ、\w機会があればランチでも食おう」,「那么，有机会的话一起吃个午饭吧。」,OK,
2388,game_t02387,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「ええ、\wそれじゃあ、\wお疲れ様でした」,「嗯，那就辛苦了。」,OK,
2389,game_t02388,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「中尉、\wちょっといいですか？」,「中尉，能耽误您一下吗？」,OK,
2390,game_t02389,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「ん？　どうした？」,「嗯？怎么了？」,OK,
2391,game_t02390,080_２００５年１２月０８日（木）_086_米軍デブリーフィング.egpack,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,,「シズクのことで相談が――」,「关于雫的事，想跟您商量——」,OK,
2392,game_t02391,080_２００５年１２月０８日（木）_087_落ち込む雫.egpack,080_２００５年１２月０８日（木）_087_落ち込む雫,,「どうした？」,「怎么了？」,OK,
2393,game_t02392,080_２００５年１２月０８日（木）_087_落ち込む雫.egpack,080_２００５年１２月０８日（木）_087_落ち込む雫,,「美桜乃少尉が…\w…\w」,「美樱乃少尉她……」,OK,
2394,game_t02393,080_２００５年１２月０８日（木）_087_落ち込む雫.egpack,080_２００５年１２月０８日（木）_087_落ち込む雫,,「シズク…\w…\w顔を上げなさい…\w…\w。タツナミ中尉よ」,「雫……抬起头来……是龙浪中尉哦。」,OK,
2395,game_t02394,080_２００５年１２月０８日（木）_087_落ち込む雫.egpack,080_２００５年１２月０８日（木）_087_落ち込む雫,,そうか…\w…\wさっきの演習でのミスを気にしてか…\w…\w…\w…\w。,是吗……是在意刚才演习中的失误啊……。,OK,
