game,call_order,id,egpack,scene,source_text_sha256,audit_categories,review_status
TDA02,5208,game_t05207,150_２００５年１２月２４日（土）_152_格納庫にて待機する響.egpack,150_２００５年１２月２４日（土）_152_格納庫にて待機する響,A1E0C08477AC5A8BEBB0ADCC1E5FC1DC473C48BFB11038B5FC82DB6E3EFBA498,quote:inner_double_corner_quote_missing;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA02,5487,game_t05486,150_２００５年１２月２４日（土）_157_悠陽宿舎にて密談.egpack,150_２００５年１２月２４日（土）_157_悠陽宿舎にて密談,3BE6206E23DDF5CACCAD9571EBC4E38DE12C83798EBCE0F20528AF1549318326,quote:inner_corner_quote_changed_or_missing;symbol:jp_corner_quote_changed_to_curly_double,pending_manual_review
TDA02,5505,game_t05504,150_２００５年１２月２４日（土）_157_悠陽宿舎にて密談.egpack,150_２００５年１２月２４日（土）_157_悠陽宿舎にて密談,C14A2BD16B0A2AFEB88E893823FC38CCFD6CF433839E1C9E3A8D4517BF8C10BB,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA02,5960,game_t05959,150_２００５年１２月２４日（土）_173_停戦命令.egpack,150_２００５年１２月２４日（土）_173_停戦命令,C78D98F9ABF6BAF1EBD695AB36E06DF80A339DE9E6BF0FDD7E2E032C7F25A061,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,6221,game_t06220,150_２００５年１２月２４日（土）_184_病室.egpack,150_２００５年１２月２４日（土）_184_病室,103EA3F96D0056B500C8C7CBC3714C3F4D879EA0F55F45E9927B7859AEE4EC08,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,6222,game_t06221,150_２００５年１２月２４日（土）_184_病室.egpack,150_２００５年１２月２４日（土）_184_病室,103EA3F96D0056B500C8C7CBC3714C3F4D879EA0F55F45E9927B7859AEE4EC08,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,6223,game_t06222,150_２００５年１２月２４日（土）_184_病室.egpack,150_２００５年１２月２４日（土）_184_病室,37502FBFBA7EDE1F28F107F71C91260C7CFA49DBECC6A2AEDD929DFDAFA9D8B7,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,6224,game_t06223,150_２００５年１２月２４日（土）_184_病室.egpack,150_２００５年１２月２４日（土）_184_病室,37502FBFBA7EDE1F28F107F71C91260C7CFA49DBECC6A2AEDD929DFDAFA9D8B7,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,6225,game_t06224,150_２００５年１２月２４日（土）_184_病室.egpack,150_２００５年１２月２４日（土）_184_病室,1BB342E6F8C3217C2199C06A71F1551974522A4A5633790D0CE02B2C99FAA6BB,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,6226,game_t06225,150_２００５年１２月２４日（土）_184_病室.egpack,150_２００５年１２月２４日（土）_184_病室,1BB342E6F8C3217C2199C06A71F1551974522A4A5633790D0CE02B2C99FAA6BB,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,6247,game_t06246,150_２００５年１２月２４日（土）_184_病室.egpack,150_２００５年１２月２４日（土）_184_病室,A4D439CEFFA6640F5C7677FCFDF893ACE7FDA2D4988839E177E25F7A5C2A181B,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,6248,game_t06247,150_２００５年１２月２４日（土）_184_病室.egpack,150_２００５年１２月２４日（土）_184_病室,A4D439CEFFA6640F5C7677FCFDF893ACE7FDA2D4988839E177E25F7A5C2A181B,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,6446,tda02_staff00135,__staffroll__.egpack,__staffroll__,73467CE8E656D0EAC6505551128419E0998E17FDA41F43542C6B6432D29FE4BF,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,6451,tda02_staff00140,__staffroll__.egpack,__staffroll__,CF6B6D0D098FA2D3FFED76210C5C9C860321DE8984CFA432556C29D877EE092A,quote:outer_dialogue_quote_missing_or_broken;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA02,6456,tda02_staff00145,__staffroll__.egpack,__staffroll__,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,quote:parentheses_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA02,6481,tda02_staff00171,__staffroll__.egpack,__staffroll__,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,quote:parentheses_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA02,6482,tda02_staff00172,__staffroll__.egpack,__staffroll__,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,quote:parentheses_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA02,6487,tda02_staff00177,__staffroll__.egpack,__staffroll__,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,quote:parentheses_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA02,6516,tda02_staff00208,__staffroll__.egpack,__staffroll__,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,quote:parentheses_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA02,6517,tda02_staff00209,__staffroll__.egpack,__staffroll__,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,quote:parentheses_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA02,6518,tda02_staff00210,__staffroll__.egpack,__staffroll__,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,quote:parentheses_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA02,6519,tda02_staff00211,__staffroll__.egpack,__staffroll__,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,quote:parentheses_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA02,6520,tda02_staff00212,__staffroll__.egpack,__staffroll__,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,quote:parentheses_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA02,6523,tda02_staff00215,__staffroll__.egpack,__staffroll__,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,quote:parentheses_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA02,6524,tda02_staff00216,__staffroll__.egpack,__staffroll__,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,quote:parentheses_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA02,6525,tda02_staff00217,__staffroll__.egpack,__staffroll__,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,quote:parentheses_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA02,6526,tda02_staff00218,__staffroll__.egpack,__staffroll__,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,quote:parentheses_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA02,6527,tda02_staff00219,__staffroll__.egpack,__staffroll__,49B58AC7CC74B07F5408D26A9376EA1089DA9AFC1B835D03E76559FA029C4640,quote:parentheses_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA03,165,tda03_t00164,2005年12月27日_02：夜・悠陽との謁見.egpack,2005年12月27日_02：夜・悠陽との謁見,53D011C926965301FCA1170B7908CE850B2A0FF2A28C1AB76B1970AB46EAFD0C,quote:inner_double_corner_quote_missing;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA03,272,tda03_t00271,2005年12月27日_02：夜・悠陽との謁見.egpack,2005年12月27日_02：夜・悠陽との謁見,8F3CD717535F43EF88FEB6162E81FA707B6A54D0A119EB8840AFB9510E246CD9,quote:outer_dialogue_quote_edge_mismatch;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA03,308,tda03_t00307,2005年12月27日_02：夜・悠陽との謁見.egpack,2005年12月27日_02：夜・悠陽との謁見,8292494E4E9BC78B9141FB6EEE949D0C94E18926510AE7A822C47AE99E7236E7,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA03,396,tda03_t00395,2005年12月29日_01：日中・国境線現在.egpack,2005年12月29日_01：日中・国境線現在,8647944ABD79B4B82096F3D43C012FCF66ACFC7D2588DC324DA463402F6072B1,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA03,560,tda03_t00559,2005年12月29日_04：夕方・帰投し千堂親子再会.egpack,2005年12月29日_04：夕方・帰投し千堂親子再会,87629F62AD415861C39E5EAFD2AFE1BB52DD74E7377614DCDEE9E52210F6CC45,quote:cn_added_corner_quote;symbol:symbol_count_mismatch,pending_manual_review
TDA03,569,tda03_t00568,2005年12月29日_04：夕方・帰投し千堂親子再会.egpack,2005年12月29日_04：夕方・帰投し千堂親子再会,40DA2A983CDB2BF0061FBBB4C7562A657C31E81949B83374FC8F92D1AA1DB5E8,symbol:symbol_count_mismatch,pending_manual_review
TDA03,664,tda03_t00663,2005年12月29日_04：夕方・帰投し千堂親子再会.egpack,2005年12月29日_04：夕方・帰投し千堂親子再会,9F9E6D74F510F1A0F0BDF2CDE8F0489A3E0250638E7E83A6E7AB16D4A036D1CA,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA03,1003,tda03_t01002,2005年12月29日_05：夜：酒場にて.egpack,2005年12月29日_05：夜：酒場にて,9EE2C9DDF2EB3B167D551AE292B7B55367D1EA9CF9B9805F4F53B24FF7B8B13E,quote:inner_double_corner_quote_missing;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA03,1072,tda03_t01071,2005年12月29日_05：夜：酒場にて.egpack,2005年12月29日_05：夜：酒場にて,641BD36CB857EF8465BA98A0D8F2B5E5CB49A824FB01564291380E0A80F9C21D,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA03,1336,tda03_t01335,2005年12月30日_02：朝・駒木と移動中.egpack,2005年12月30日_02：朝・駒木と移動中,1E9AFF33BFE4D5D4053D83EC8EBEAE68821293C882FDB05E993ED7173ECA1064,quote:cn_added_corner_quote;symbol:symbol_count_mismatch,pending_manual_review
TDA03,1343,tda03_t01342,2005年12月30日_02：朝・駒木と移動中.egpack,2005年12月30日_02：朝・駒木と移動中,31884939F659F6BF5EACCD1025D16785B72078D442B640EB8E75FCFF7D14D19E,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA03,1644,tda03_t01643,2005年12月30日_06：夜・エレンと酒場1.egpack,2005年12月30日_06：夜・エレンと酒場1,356954232722FEA51FB0134AB8AEA0114354BB13E244983CFF37E1660B9406C2,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA03,1678,tda03_t01677,2005年12月30日_06：夜・エレンと酒場1.egpack,2005年12月30日_06：夜・エレンと酒場1,07E3559A2F5D0E5EE9E0D189773C2897A55C78AD4E4625374F0BD7940C6FE4BC,quote:inner_double_corner_quote_missing;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA03,1863,tda03_t01862,2005年12月30日_07：夜・エレンと酒場2.egpack,2005年12月30日_07：夜・エレンと酒場2,6DEE6334344676901A887340B244AB48CC2D8F6B08CEAFFC952378E0545D3A9B,quote:parentheses_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA03,1866,tda03_t01865,2005年12月30日_07：夜・エレンと酒場2.egpack,2005年12月30日_07：夜・エレンと酒場2,26E5C09AFFA9EA5FA2FC39C2A29E017AD17CF84C6150EC2B738C37984A1B283B,quote:parentheses_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA03,2138,tda03_t02137,2005年12月31日_02：ブリーフィング.egpack,2005年12月31日_02：ブリーフィング,55E5BABE75E55C71B8D1ACB09C8D111E397A8215B0595F430285D6D1B7385756,quote:outer_dialogue_quote_edge_mismatch;symbol:jp_corner_quote_count_mismatch,pending_manual_review
TDA03,4064,tda03_t04063,2006年01月09日_03：呼び出し.egpack,2006年01月09日_03：呼び出し,5866D6BA6B14370D76CA8BBD5565A93CEA39FBDBAC027436572AB2472D96B4E2,quote:inner_double_corner_quote_missing;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA03,4142,tda03_t04141,2006年01月09日_03：呼び出し.egpack,2006年01月09日_03：呼び出し,3FED6A94C932DDA9D704FC059E9B55DF7BF41FA598AFE5E58918015461A4351F,symbol:symbol_count_mismatch,pending_manual_review
TDA03,4224,tda03_t04223,2006年01月09日_03：呼び出し.egpack,2006年01月09日_03：呼び出し,BBF067C3BF6305095F67CE17365877727D8B755A0002793D8BF58A8EDE700A16,symbol:symbol_count_mismatch,pending_manual_review
TDA03,4246,tda03_t04245,2006年01月09日_03：呼び出し.egpack,2006年01月09日_03：呼び出し,FF4C3C446BFDD16A69223889FB48E1736598265037CD605AA1DB73A7404C5EE9,symbol:symbol_count_mismatch,pending_manual_review
TDA03,4338,tda03_t04337,2006年01月10日_01：響の夢.egpack,2006年01月10日_01：響の夢,B964BA508F809CD66049D11BA6B429EE031E47DA2555DD84E5C25352F5E23758,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA03,4846,tda03_t04845,2006年01月21日_02：真壁と響【0730修正】.egpack,2006年01月21日_02：真壁と響【0730修正】,067E21F1D2BA65BF65DC3CB6BC7E4346E100E8503587251F0AB5530DC3D574EE,quote:cn_added_corner_quote;symbol:symbol_count_mismatch,pending_manual_review
TDA03,4890,tda03_t04889,2006年01月21日_02：真壁と響【0730修正】.egpack,2006年01月21日_02：真壁と響【0730修正】,78A38CD8D63F91178AEAD73EC48ED8B29A39303063F641852A2A3B1BABB8546F,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA03,5039,tda03_t05038,2006年01月21日_03：真壁、白銀、まりも.egpack,2006年01月21日_03：真壁、白銀、まりも,9E9438CCC23C0062B8F9FC0E9D969B18B947A09E411ED700A1AF626574073C0A,quote:inner_double_corner_quote_missing;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA03,5327,tda03_t05326,2006年02月15日_01：洋上の出来事【0730修正】.egpack,2006年02月15日_01：洋上の出来事【0730修正】,49726B8B3B9BCD7E795960835982C050CE2B2BC2364BC625EC29DF8C265131EC,quote:cn_added_corner_quote;symbol:symbol_count_mismatch,pending_manual_review
TDA03,5505,tda03_t99999,2006年02月15日_02：作戦会議【0730修正】.egpack,2006年02月15日_02：作戦会議【0730修正】,63A1B9332728985A5963F3D595733C8861448DA4B990674AE6C85DF83624A587,quote:outer_dialogue_quote_edge_mismatch;symbol:symbol_count_mismatch,pending_manual_review
TDA03,5549,tda03_t05547,2006年02月17日_02：エレンと響.egpack,2006年02月17日_02：エレンと響,9DC08C9B4ABA1CAC6FADB8E8583FF8970D1AED16A0BF0A8FEA5B140263FBFCEE,quote:outer_dialogue_quote_edge_mismatch,pending_manual_review
TDA03,5573,tda03_t05571,2006年02月17日_02：エレンと響.egpack,2006年02月17日_02：エレンと響,2489A513D5A540470A4DEDB3A156980BE96E084359904B1C8DFD990DE756BD7C,quote:inner_double_corner_quote_missing;symbol:jp_double_corner_quote_missing_or_changed,pending_manual_review
TDA03,5652,tda03_t05650,2006年02月17日_02：エレンと響.egpack,2006年02月17日_02：エレンと響,E2FE91F8CF7BCB48D0D8CB697E3BF206C785537D22B701C925B3D8DF21863D3C,quote:cn_added_corner_quote;symbol:symbol_count_mismatch,pending_manual_review
TDA03,6026,tda03_t06024,2006年02月18日_08：『門』入り口.egpack,2006年02月18日_08：『門』入り口,8E04B86EF844B014FDBB01A935C3E6B1A37BFE59205DF61A3D8A3B7B733F6D5D,quote:outer_dialogue_quote_edge_mismatch;symbol:jp_corner_quote_count_mismatch,pending_manual_review
