jp,cn,status,chapter,source,source_row,source_status,occurrences,basis
ウィル,威尔,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 070_UAF_DAY97_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03 / 100_UAF_DAY100_01,legacy,907,TDA说话人（日文源）,861,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
オペレーター,操作员,candidate,010_UAFプロローグ / 020_UAF_DAY91_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,legacy,914,TDA说话人（日文源）,94,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ダリル,达里尔,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,legacy,925,TDA说话人（日文源）,524,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ナイヴス２,黑刀2,candidate,020_UAF_DAY91_01 / 050_UAF_DAY95_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,legacy,927,TDA说话人（日文源）,47,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ナイヴス３,黑刀3,candidate,040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,legacy,928,TDA说话人（日文源）,25,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
マリア,玛丽亚,candidate,020_UAF_DAY91_01,legacy,956,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
メルヴィナ,梅尔维娜,candidate,020_UAF_DAY91_01 / 040_UAF_DAY94_01 / 060_UAF_DAY96_01 / 070_UAF_DAY97_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,legacy,957,TDA说话人（日文源）,189,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
リリア,莉莉娅,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 070_UAF_DAY97_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03 / 100_UAF_DAY100_01,legacy,961,TDA说话人（日文源）,862,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
一同,众人,candidate,030_UAF_DAY93_01 / 060_UAF_DAY96_01,legacy,965,TDA说话人（日文源）,3,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
衛士たち,卫士们,candidate,060_UAF_DAY96_01,legacy,967,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
響,响,candidate,030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01,legacy,977,TDA说话人（日文源）,8,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
伍長,伍长,candidate,060_UAF_DAY96_01,legacy,988,TDA说话人（日文源）,2,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
子供,孩子,candidate,040_UAF_DAY94_01,legacy,997,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
市民,市民,candidate,040_UAF_DAY94_01,legacy,998,TDA说话人（日文源）,3,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
女,女性,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 090_UAF_DAY99_01 / 100_UAF_DAY100_01,legacy,1009,TDA说话人（日文源）,39,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
女の子,女孩,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01,legacy,1010,TDA说话人（日文源）,3,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
声,声音,candidate,020_UAF_DAY91_01 / 040_UAF_DAY94_01 / 060_UAF_DAY96_01,legacy,1026,TDA说话人（日文源）,9,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
隊員,队员,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 060_UAF_DAY96_01 / 070_UAF_DAY97_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,legacy,1032,TDA说话人（日文源）,26,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
隊長,队长,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 070_UAF_DAY97_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03 / 100_UAF_DAY100_01,legacy,1033,TDA说话人（日文源）,82,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
男,男性,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 090_UAF_DAY99_01,legacy,1038,TDA说话人（日文源）,20,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
男の子,少年,candidate,060_UAF_DAY96_01,legacy,1039,TDA说话人（日文源）,1,从 TDA02/TDA03 __speakers__.egpack 的 jp 槽抽取，禁止用英文 speaker 作为原文；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ナイヴス,黑刃,candidate,020_UAF_DAY91_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,legacy,1094,呼号,91,TDA专有名词固定；英文对应：Knives；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ＪＦＫ,JFK,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 070_UAF_DAY97_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03 / 100_UAF_DAY100_01,legacy,1106,舰名/作战相关,135,TDA专有名词固定；英文对应：JFK；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ゴルフセット,高尔夫套件,candidate,090_UAF_DAY99_01 / 090_UAF_DAY99_03,legacy,1118,代号,2,TDA00 user decision 20260620; appears around reactor compartment objective；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
デポ方式,补给站方式,candidate,050_UAF_DAY95_01,legacy,1119,军事/后勤术语,1,TDA00 context: relay/search plan uses coastline supply containers as depots；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
フライング・ブーム作戦,飞杆作战,candidate,050_UAF_DAY95_01 / 060_UAF_DAY96_01,legacy,1120,作战名,5,TDA00 user-facing Chinese term; avoid raw literal 飞行吊杆；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
フライング・ブーム,飞杆,candidate,050_UAF_DAY95_01 / 060_UAF_DAY96_01,legacy,1121,军事/作战名构成,5,TDA00 operation-name component；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
神宮司まりも,神宫司麻理茉,candidate,100_UAF_DAY100_01,legacy-tsv,81,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
リリア・シェルベリ,莉莉娅·谢尔贝里,candidate,030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 060_UAF_DAY96_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_03,legacy-tsv,254,unclassified,10,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
戦術歩行戦闘機,战术机,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 050_UAF_DAY95_01 / 080_UAF_DAY98_01,legacy-tsv,256,unclassified,7,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
戦術機,战术机,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,legacy-tsv,257,unclassified,83,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
衛士,卫士,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_03 / 100_UAF_DAY100_01,legacy-tsv,261,unclassified,29,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ハイヴ,HIVE,candidate,030_UAF_DAY93_01 / 060_UAF_DAY96_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01,legacy-tsv,266,unclassified,8,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
オリジナルハイヴ,原始HIVE,candidate,080_UAF_DAY98_01,legacy-tsv,269,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
国連軍,联合国军,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01,legacy-tsv,277,unclassified,2,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
帝国軍,帝国军,candidate,100_UAF_DAY100_01,legacy-tsv,280,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
日本帝国,日本帝国,candidate,040_UAF_DAY94_01 / 100_UAF_DAY100_01,legacy-tsv,287,unclassified,2,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
米国,美国,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 070_UAF_DAY97_01 / 100_UAF_DAY100_01,legacy-tsv,289,unclassified,33,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
光線級,光线级,candidate,020_UAF_DAY91_01 / 060_UAF_DAY96_01 / 090_UAF_DAY99_01,legacy-tsv,343,unclassified,4,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
要塞級,要塞级,candidate,090_UAF_DAY99_03,legacy-tsv,347,unclassified,9,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
突撃級,突击级,candidate,090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,legacy-tsv,349,unclassified,7,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
戦車級,战车级,candidate,060_UAF_DAY96_01 / 090_UAF_DAY99_03,legacy-tsv,353,unclassified,2,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
小型種,小型种,candidate,090_UAF_DAY99_03,legacy-tsv,359,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
突撃砲,突击炮,candidate,090_UAF_DAY99_01,legacy-tsv,474,unclassified,2,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
跳躍ユニット,跳跃单元,candidate,090_UAF_DAY99_02 / 090_UAF_DAY99_03,legacy-tsv,480,unclassified,2,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
艦長,舰长,candidate,030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 060_UAF_DAY96_01 / 070_UAF_DAY97_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_03,legacy-tsv,521,unclassified,31,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
バビロン作戦,巴比伦作战,candidate,010_UAFプロローグ,legacy-tsv,903,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
シアトル,西雅图,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01,legacy-tsv,908,unclassified,9,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
戦術機母艦,战术机母舰,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 060_UAF_DAY96_01,legacy-tsv,919,unclassified,10,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ジョージ・オールストン,乔治·奥尔斯顿,candidate,030_UAF_DAY93_01 / 060_UAF_DAY96_01,legacy-tsv,933,unclassified,2,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ウォードッグ,战犬,candidate,100_UAF_DAY100_01,legacy-tsv,983,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ブラック・ナイヴス,黑刀,candidate,020_UAF_DAY91_01 / 050_UAF_DAY95_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03 / 100_UAF_DAY100_01,legacy-tsv,991,unclassified,8,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
神宮司少佐,神宫司少佐,candidate,100_UAF_DAY100_01,legacy-tsv,1129,unclassified,12,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
神宮司まりも少佐,神宫司麻理茉少佐,candidate,100_UAF_DAY100_01,legacy-tsv,1547,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
神宮司,神宫司,candidate,100_UAF_DAY100_01,legacy-tsv,1965,unclassified,12,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
米軍衛士,美军卫士,candidate,040_UAF_DAY94_01,legacy-tsv,1966,unclassified,2,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
Ｂ小隊,B小队,candidate,090_UAF_DAY99_02,legacy-tsv,1976,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ウィル,威尔,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 070_UAF_DAY97_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03 / 100_UAF_DAY100_01,legacy-tsv,1982,unclassified,861,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
オペレーター,操作员,candidate,010_UAFプロローグ / 020_UAF_DAY91_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,legacy-tsv,1989,unclassified,94,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ダリル,达里尔,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,legacy-tsv,2000,unclassified,524,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ナイヴス２,黑刀2,candidate,020_UAF_DAY91_01 / 050_UAF_DAY95_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,legacy-tsv,2002,unclassified,47,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ナイヴス３,黑刀3,candidate,040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,legacy-tsv,2003,unclassified,25,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
マリア,玛丽亚,candidate,020_UAF_DAY91_01,legacy-tsv,2031,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
メルヴィナ,梅尔维娜,candidate,020_UAF_DAY91_01 / 040_UAF_DAY94_01 / 060_UAF_DAY96_01 / 070_UAF_DAY97_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,legacy-tsv,2032,unclassified,189,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
リリア,莉莉娅,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 070_UAF_DAY97_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03 / 100_UAF_DAY100_01,legacy-tsv,2036,unclassified,862,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
一同,众人,candidate,030_UAF_DAY93_01 / 060_UAF_DAY96_01,legacy-tsv,2040,unclassified,3,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
衛士たち,卫士们,candidate,060_UAF_DAY96_01,legacy-tsv,2042,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
響,响,candidate,030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01,legacy-tsv,2052,unclassified,8,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
伍長,伍长,candidate,060_UAF_DAY96_01,legacy-tsv,2063,unclassified,2,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
子供,孩子,candidate,040_UAF_DAY94_01,legacy-tsv,2072,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
市民,市民,candidate,040_UAF_DAY94_01,legacy-tsv,2073,unclassified,3,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
女,女性,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 090_UAF_DAY99_01 / 100_UAF_DAY100_01,legacy-tsv,2083,unclassified,39,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
女の子,女孩,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01,legacy-tsv,2084,unclassified,3,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
声,声音,candidate,020_UAF_DAY91_01 / 040_UAF_DAY94_01 / 060_UAF_DAY96_01,legacy-tsv,2100,unclassified,9,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
隊員,队员,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 060_UAF_DAY96_01 / 070_UAF_DAY97_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,legacy-tsv,2106,unclassified,26,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
隊長,队长,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 070_UAF_DAY97_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03 / 100_UAF_DAY100_01,legacy-tsv,2107,unclassified,82,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
男,男性,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 090_UAF_DAY99_01,legacy-tsv,2112,unclassified,20,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
男の子,少年,candidate,060_UAF_DAY96_01,legacy-tsv,2113,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ナイヴス,黑刃,candidate,020_UAF_DAY91_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,legacy-tsv,2168,unclassified,91,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ＪＦＫ,JFK,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 070_UAF_DAY97_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03 / 100_UAF_DAY100_01,legacy-tsv,2179,unclassified,135,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ゴルフセット,高尔夫套件,candidate,090_UAF_DAY99_01 / 090_UAF_DAY99_03,legacy-tsv,2191,unclassified,2,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
デポ方式,补给站方式,candidate,050_UAF_DAY95_01,legacy-tsv,2192,unclassified,1,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
フライング・ブーム作戦,飞杆作战,candidate,050_UAF_DAY95_01 / 060_UAF_DAY96_01,legacy-tsv,2193,unclassified,5,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
フライング・ブーム,飞杆,candidate,050_UAF_DAY95_01 / 060_UAF_DAY96_01,legacy-tsv,2194,unclassified,5,旧 TSV 专名词库；不能按文件名认定全系列通用；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
リリア,莉莉娅,candidate,020_UAF_DAY91_01.egpack,tda00-draft,2,沿用已有,156,；历史候选草案，confirmed_translation 列有值不视作审核通过；原章定位 game_t00239
ウィル,威尔,candidate,020_UAF_DAY91_01.egpack,tda00-draft,3,沿用已有,128,；历史候选草案，confirmed_translation 列有值不视作审核通过；原章定位 game_t00028
隊長,队长,candidate,020_UAF_DAY91_01.egpack,tda00-draft,4,沿用已有,77,；历史候选草案，confirmed_translation 列有值不视作审核通过；原章定位 game_t00104
少尉,少尉,candidate,020_UAF_DAY91_01.egpack,tda00-draft,5,沿用已有,70,；历史候选草案，confirmed_translation 列有值不视作审核通过；原章定位 game_t00039
ＪＦＫ,JFK,candidate,020_UAF_DAY91_01.egpack,tda00-draft,6,沿用已有,59,；历史候选草案，confirmed_translation 列有值不视作审核通过；原章定位 game_t00281
ナイヴス２,黑刃2,candidate,020_UAF_DAY91_01.egpack,tda00-draft,7,建议,53,；历史候选草案，confirmed_translation 列有值不视作审核通过；原章定位 game_t00020
ＢＥＴＡ,BETA,candidate,020_UAF_DAY91_01.egpack,tda00-draft,8,沿用已有,50,；历史候选草案，confirmed_translation 列有值不视作审核通过；原章定位 game_t00527
海兵隊,海军陆战队,candidate,020_UAF_DAY91_01.egpack,tda00-draft,9,沿用已有,38,；历史候选草案，confirmed_translation 列有值不视作审核通过；原章定位 game_t00213
ナイヴス１,黑刃1,candidate,020_UAF_DAY91_01.egpack,tda00-draft,10,建议,35,；历史候选草案，confirmed_translation 列有值不视作审核通过；原章定位 game_t00020
中尉,中尉,candidate,020_UAF_DAY91_01.egpack,tda00-draft,11,沿用已有,32,；历史候选草案，confirmed_translation 列有值不视作审核通过；原章定位 game_t00031
ナイヴス３,黑刃3,candidate,040_UAF_DAY94_01.egpack,tda00-draft,12,建议,30,；历史候选草案，confirmed_translation 列有值不视作审核通过；原章定位 game_t01250
